Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,KAST,ADR,HS%,FK,FD,K:D
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Mixed,510127,224966,Lotus,bo1,1.23,271,29,22,9,73%,180,19%,6,0,1.32
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Mixed,510127,224966,Lotus,bo1,1.14,202,22,20,13,83%,144,24%,2,5,1.1
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Mixed,510127,224966,Lotus,bo1,1.08,225,23,22,8,83%,148,17%,2,3,1.05
something,PRX,https://www.vlr.gg/player/17086/something,Mixed,510127,224966,Lotus,bo1,1.07,215,23,21,10,83%,143,29%,7,2,1.1
PatMen,PRX,https://www.vlr.gg/player/13744/patmen,Mixed,510127,224966,Lotus,bo1,0.63,120,13,22,9,67%,74,28%,1,2,0.59
whzy,BLG,https://www.vlr.gg/player/4885/whzy,Mixed,510127,224966,Lotus,bo1,1.25,290,31,21,3,73%,185,26%,2,5,1.48
rushia,BLG,https://www.vlr.gg/player/48878/rushia,Mixed,510127,224966,Lotus,bo1,1.04,234,23,23,10,70%,145,20%,6,2,1.0
Knight,BLG,https://www.vlr.gg/player/4774/knight,Mixed,510127,224966,Lotus,bo1,0.91,186,19,22,10,83%,119,23%,3,3,0.86
nephh,BLG,https://www.vlr.gg/player/10698/nephh,Mixed,510127,224966,Lotus,bo1,0.90,143,17,20,9,73%,82,18%,1,7,0.85
Levius,BLG,https://www.vlr.gg/player/40845/levius,Mixed,510127,224966,Lotus,bo1,0.72,158,17,24,10,83%,104,21%,0,1,0.71
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Mixed,510128,224969,Sunset,bo1,0.92,231,15,16,2,58%,163,26%,4,6,0.94
jawgemo,G2,https://www.vlr.gg/player/3993/jawgemo,Mixed,510128,224969,Sunset,bo1,0.80,219,13,17,4,63%,157,21%,1,2,0.76
shhhack,G2,https://www.vlr.gg/player/6899/shhhack,Mixed,510128,224969,Sunset,bo1,0.68,159,11,16,4,58%,100,26%,0,2,0.69
valyn,G2,https://www.vlr.gg/player/3885/valyn,Mixed,510128,224969,Sunset,bo1,0.67,142,8,15,4,58%,97,13%,2,1,0.53
trent,G2,https://www.vlr.gg/player/15500/trent,Mixed,510128,224969,Sunset,bo1,0.61,107,5,15,10,53%,81,36%,0,1,0.33
saadhak,KC,https://www.vlr.gg/player/727/saadhak,Mixed,510128,224969,Sunset,bo1,1.89,333,22,9,8,84%,233,33%,1,1,2.44
Elite,KC,https://www.vlr.gg/player/16459/elite,Mixed,510128,224969,Sunset,bo1,1.50,254,19,10,5,84%,162,41%,1,0,1.9
marteen,KC,https://www.vlr.gg/player/10307/marteen,Mixed,510128,224969,Sunset,bo1,1.25,219,15,10,4,74%,142,39%,5,3,1.5
SUYGETSU,KC,https://www.vlr.gg/player/2858/suygetsu,Mixed,510128,224969,Sunset,bo1,1.03,173,12,11,6,79%,123,33%,2,2,1.09
Avez,KC,https://www.vlr.gg/player/5654/avez,Mixed,510128,224969,Sunset,bo1,0.85,159,11,12,6,79%,113,48%,3,1,0.92
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Mixed,510133,224981,Icebox,bo1,1.36,241,24,17,1,69%,156,21%,1,1,1.41
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Mixed,510133,224981,Icebox,bo1,1.07,267,22,22,6,73%,166,45%,5,4,1.0
N4RRATE,SEN,https://www.vlr.gg/player/36245/n4rrate,Mixed,510133,224981,Icebox,bo1,0.80,183,16,22,4,65%,128,26%,2,0,0.73
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Mixed,510133,224981,Icebox,bo1,0.64,142,12,21,10,62%,91,25%,0,7,0.57
bang,SEN,https://www.vlr.gg/player/3880/bang,Mixed,510133,224981,Icebox,bo1,0.51,145,14,23,5,54%,88,24%,3,3,0.61
LewN,BBL,https://www.vlr.gg/player/20144/lewn,Mixed,510133,224981,Icebox,bo1,1.54,320,31,19,1,88%,207,29%,5,3,1.63
MAGNUM,BBL,https://www.vlr.gg/player/2173/magnum,Mixed,510133,224981,Icebox,bo1,1.18,251,24,19,5,73%,168,25%,4,2,1.26
sociablEE,BBL,https://www.vlr.gg/player/5568/sociablee,Mixed,510133,224981,Icebox,bo1,1.03,215,21,18,10,88%,137,21%,2,2,1.17
PROFEK,BBL,https://www.vlr.gg/player/5554/profek,Mixed,510133,224981,Icebox,bo1,0.95,173,16,15,8,69%,109,15%,2,2,1.07
Jamppi,BBL,https://www.vlr.gg/player/9780/jamppi,Mixed,510133,224981,Icebox,bo1,0.76,146,13,17,6,65%,93,24%,2,2,0.76
Flicker,KRX,https://www.vlr.gg/player/51100/flicker,Mixed,510134,224984,Haven,bo1,1.54,244,19,8,7,84%,135,21%,2,2,2.38
HYUNMIN,KRX,https://www.vlr.gg/player/28400/hyunmin,Mixed,510134,224984,Haven,bo1,1.51,270,19,9,4,74%,176,35%,3,2,2.11
free1ng,KRX,https://www.vlr.gg/player/1916/free1ng,Mixed,510134,224984,Haven,bo1,1.16,163,10,9,7,79%,119,28%,4,0,1.11
MaKo,KRX,https://www.vlr.gg/player/4462/mako,Mixed,510134,224984,Haven,bo1,1.07,219,14,13,9,84%,140,17%,2,2,1.08
BeYN,KRX,https://www.vlr.gg/player/4678/beyn,Mixed,510134,224984,Haven,bo1,0.92,196,14,11,2,63%,134,29%,0,2,1.27
happywei,XLG,https://www.vlr.gg/player/37927/happywei,Mixed,510134,224984,Haven,bo1,0.97,230,14,16,3,63%,143,64%,5,4,0.88
coconut,XLG,https://www.vlr.gg/player/12365/coconut,Mixed,510134,224984,Haven,bo1,0.84,162,11,15,6,84%,120,37%,0,0,0.73
Viva,XLG,https://www.vlr.gg/player/36415/viva,Mixed,510134,224984,Haven,bo1,0.72,122,8,14,4,79%,77,45%,2,2,0.57
hvoya,XLG,https://www.vlr.gg/player/1348/hvoya,Mixed,510134,224984,Haven,bo1,0.61,145,9,15,2,53%,96,43%,0,2,0.6
Rarga,XLG,https://www.vlr.gg/player/22047/rarga,Mixed,510134,224984,Haven,bo1,0.56,115,8,16,3,47%,78,33%,1,3,0.5
Jemkin,RRQ,https://www.vlr.gg/player/24895/jemkin,Mixed,510139,224999,Sunset,bo1,1.47,274,20,9,1,79%,171,41%,5,2,2.22
crazyguy,RRQ,https://www.vlr.gg/player/1430/crazyguy,Mixed,510139,224999,Sunset,bo1,1.35,295,20,12,6,84%,200,39%,2,0,1.67
Kushy,RRQ,https://www.vlr.gg/player/4866/kushy,Mixed,510139,224999,Sunset,bo1,1.24,211,14,11,7,84%,130,32%,4,1,1.27
Monyet,RRQ,https://www.vlr.gg/player/8497/monyet,Mixed,510139,224999,Sunset,bo1,0.94,158,10,12,16,74%,111,32%,0,2,0.83
xffero,RRQ,https://www.vlr.gg/player/4871/xffero,Mixed,510139,224999,Sunset,bo1,0.87,152,12,11,2,68%,86,29%,0,3,1.09
Abo,TEC,https://www.vlr.gg/player/5011/abo,Mixed,510139,224999,Sunset,bo1,1.20,268,17,15,5,63%,169,51%,1,2,1.13
TvirusLuke,TEC,https://www.vlr.gg/player/7841/tvirusluke,Mixed,510139,224999,Sunset,bo1,0.95,246,15,16,4,63%,149,32%,4,6,0.94
Coco,TEC,https://www.vlr.gg/player/47629/coco,Mixed,510139,224999,Sunset,bo1,0.72,126,8,14,7,53%,91,27%,1,0,0.57
Haodong,TEC,https://www.vlr.gg/player/4720/haodong,Mixed,510139,224999,Sunset,bo1,0.61,108,7,15,8,47%,75,25%,1,2,0.47
lucas,TEC,https://www.vlr.gg/player/19677/lucas,Mixed,510139,224999,Sunset,bo1,0.57,131,8,16,2,42%,83,14%,1,1,0.5
skuba,NRG,https://www.vlr.gg/player/11118/skuba,Mixed,510138,224996,Lotus,bo1,1.52,228,16,8,4,82%,155,27%,1,0,2.0
brawk,NRG,https://www.vlr.gg/player/2172/brawk,Mixed,510138,224996,Lotus,bo1,1.48,249,17,8,4,94%,158,14%,0,0,2.12
mada,NRG,https://www.vlr.gg/player/5132/mada,Mixed,510138,224996,Lotus,bo1,1.28,271,16,12,6,88%,169,17%,8,3,1.33
Ethan,NRG,https://www.vlr.gg/player/11225/ethan,Mixed,510138,224996,Lotus,bo1,1.23,223,13,9,12,82%,146,20%,1,1,1.44
s0m,NRG,https://www.vlr.gg/player/4164/s0m,Mixed,510138,224996,Lotus,bo1,1.18,220,14,10,6,94%,135,21%,1,2,1.4
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,Mixed,510138,224996,Lotus,bo1,0.92,215,12,16,7,76%,132,50%,1,1,0.75
Boo,TH,https://www.vlr.gg/player/1144/boo,Mixed,510138,224996,Lotus,bo1,0.85,179,10,14,5,71%,116,32%,2,1,0.71
MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,Mixed,510138,224996,Lotus,bo1,0.79,182,11,15,2,65%,143,25%,3,5,0.73
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,Mixed,510138,224996,Lotus,bo1,0.59,156,7,15,7,59%,112,15%,0,3,0.47
RieNs,TH,https://www.vlr.gg/player/10971/riens,Mixed,510138,224996,Lotus,bo1,0.34,124,7,16,5,71%,66,47%,0,1,0.44
Foxy9,GEN,https://www.vlr.gg/player/11600/foxy9,Mixed,510144,225014,Icebox,bo1,2.00,407,24,9,4,88%,268,35%,4,0,2.67
t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,Mixed,510144,225014,Icebox,bo1,1.35,250,18,10,1,94%,167,21%,3,2,1.8
Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,Mixed,510144,225014,Icebox,bo1,1.22,256,15,11,6,65%,165,19%,3,2,1.36
Ash,GEN,https://www.vlr.gg/player/25017/ash,Mixed,510144,225014,Icebox,bo1,0.98,132,8,9,7,82%,115,28%,1,0,0.89
Karon,GEN,https://www.vlr.gg/player/34974/karon,Mixed,510144,225014,Icebox,bo1,0.56,127,8,13,6,88%,83,15%,2,0,0.62
nobody,EDG,https://www.vlr.gg/player/3017/nobody,Mixed,510144,225014,Icebox,bo1,1.23,250,14,14,4,71%,169,39%,1,0,1.0
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,Mixed,510144,225014,Icebox,bo1,1.13,232,13,14,8,65%,158,26%,0,2,0.93
zjc,EDG,https://www.vlr.gg/player/7135/zjc,Mixed,510144,225014,Icebox,bo1,0.64,130,9,13,1,71%,88,15%,0,3,0.69
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,Mixed,510144,225014,Icebox,bo1,0.54,135,7,15,4,76%,104,26%,1,1,0.47
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,Mixed,510144,225014,Icebox,bo1,0.41,174,9,17,2,41%,98,11%,2,7,0.53
eeiu,100T,https://www.vlr.gg/player/796/eeiu,Mixed,510143,225011,Icebox,bo1,1.33,279,23,17,3,83%,180,37%,0,0,1.35
zander,100T,https://www.vlr.gg/player/8082/zander,Mixed,510143,225011,Icebox,bo1,0.98,185,15,16,2,71%,124,30%,3,3,0.94
Asuna,100T,https://www.vlr.gg/player/601/asuna,Mixed,510143,225011,Icebox,bo1,0.84,186,15,19,2,67%,125,30%,2,3,0.79
Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,Mixed,510143,225011,Icebox,bo1,0.73,171,14,18,2,58%,116,37%,2,5,0.78
Boostio,100T,https://www.vlr.gg/player/604/boostio,Mixed,510143,225011,Icebox,bo1,0.57,136,12,18,2,54%,84,22%,2,4,0.67
kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,Mixed,510143,225011,Icebox,bo1,1.40,310,24,18,5,83%,198,33%,9,3,1.33
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,Mixed,510143,225011,Icebox,bo1,1.30,208,18,13,11,92%,143,27%,0,0,1.38
crashies,FNC,https://www.vlr.gg/player/4/crashies,Mixed,510143,225011,Icebox,bo1,0.96,159,15,14,5,88%,98,32%,0,2,1.07
Boaster,FNC,https://www.vlr.gg/player/438/boaster,Mixed,510143,225011,Icebox,bo1,0.83,178,14,17,6,71%,121,17%,1,2,0.82
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,Mixed,510143,225011,Icebox,bo1,0.74,169,17,17,0,75%,107,52%,5,2,1.0
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Mixed,510129,224972,LotusPICK,bo3,1.60,270,24,14,8,83%,165,33%,6,1,1.71
PatMen,PRX,https://www.vlr.gg/player/13744/patmen,Mixed,510129,224972,LotusPICK,bo3,1.32,239,20,14,11,74%,154,42%,2,1,1.43
something,PRX,https://www.vlr.gg/player/17086/something,Mixed,510129,224972,LotusPICK,bo3,1.02,200,17,16,8,74%,140,34%,5,3,1.06
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Mixed,510129,224972,LotusPICK,bo3,1.01,158,14,14,7,87%,102,30%,1,2,1.0
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Mixed,510129,224972,LotusPICK,bo3,0.88,196,14,16,7,74%,149,21%,0,2,0.88
Avez,KC,https://www.vlr.gg/player/5654/avez,Mixed,510129,224972,LotusPICK,bo3,1.17,271,22,18,2,57%,182,35%,2,4,1.22
marteen,KC,https://www.vlr.gg/player/10307/marteen,Mixed,510129,224972,LotusPICK,bo3,0.90,192,15,17,5,65%,114,27%,3,4,0.88
saadhak,KC,https://www.vlr.gg/player/727/saadhak,Mixed,510129,224972,LotusPICK,bo3,0.88,182,15,16,3,70%,108,12%,1,3,0.94
Elite,KC,https://www.vlr.gg/player/16459/elite,Mixed,510129,224972,LotusPICK,bo3,0.68,145,11,19,5,48%,103,38%,1,2,0.58
SUYGETSU,KC,https://www.vlr.gg/player/2858/suygetsu,Mixed,510129,224972,LotusPICK,bo3,0.59,143,11,19,9,57%,100,50%,2,1,0.58
something,PRX,https://www.vlr.gg/player/17086/something,Mixed,510129,224973,IceboxPICK,bo3,1.48,299,22,8,1,72%,174,25%,3,2,2.75
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Mixed,510129,224973,IceboxPICK,bo3,1.32,262,18,12,4,83%,191,31%,5,0,1.5
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Mixed,510129,224973,IceboxPICK,bo3,1.27,228,14,9,4,72%,160,32%,3,1,1.56
PatMen,PRX,https://www.vlr.gg/player/13744/patmen,Mixed,510129,224973,IceboxPICK,bo3,1.09,146,11,8,3,83%,113,30%,2,1,1.38
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Mixed,510129,224973,IceboxPICK,bo3,0.88,156,10,11,4,89%,114,29%,0,1,0.91
SUYGETSU,KC,https://www.vlr.gg/player/2858/suygetsu,Mixed,510129,224973,IceboxPICK,bo3,1.19,241,16,15,2,78%,157,48%,1,1,1.07
Elite,KC,https://www.vlr.gg/player/16459/elite,Mixed,510129,224973,IceboxPICK,bo3,0.97,206,12,15,3,67%,138,28%,2,3,0.8
Avez,KC,https://www.vlr.gg/player/5654/avez,Mixed,510129,224973,IceboxPICK,bo3,0.66,141,9,15,2,61%,102,36%,2,2,0.6
marteen,KC,https://www.vlr.gg/player/10307/marteen,Mixed,510129,224973,IceboxPICK,bo3,0.64,142,8,15,3,56%,99,36%,0,4,0.53
saadhak,KC,https://www.vlr.gg/player/727/saadhak,Mixed,510129,224973,IceboxPICK,bo3,0.33,68,3,15,7,61%,48,18%,0,3,0.2
sociablEE,BBL,https://www.vlr.gg/player/5568/sociablee,Mixed,510135,224987,SunsetPICK,bo3,1.31,273,26,20,8,69%,183,37%,2,2,1.3
PROFEK,BBL,https://www.vlr.gg/player/5554/profek,Mixed,510135,224987,SunsetPICK,bo3,1.09,184,20,15,6,85%,129,31%,2,1,1.33
Jamppi,BBL,https://www.vlr.gg/player/9780/jamppi,Mixed,510135,224987,SunsetPICK,bo3,1.09,210,14,16,12,77%,162,20%,2,3,0.88
MAGNUM,BBL,https://www.vlr.gg/player/2173/magnum,Mixed,510135,224987,SunsetPICK,bo3,1.05,165,16,16,7,65%,115,33%,1,2,1.0
LewN,BBL,https://www.vlr.gg/player/20144/lewn,Mixed,510135,224987,SunsetPICK,bo3,0.88,203,18,20,4,81%,131,34%,6,5,0.9
HYUNMIN,KRX,https://www.vlr.gg/player/28400/hyunmin,Mixed,510135,224987,SunsetPICK,bo3,1.09,255,24,21,3,65%,160,40%,6,6,1.14
Flicker,KRX,https://www.vlr.gg/player/51100/flicker,Mixed,510135,224987,SunsetPICK,bo3,1.09,209,19,18,7,77%,134,45%,3,2,1.06
BeYN,KRX,https://www.vlr.gg/player/4678/beyn,Mixed,510135,224987,SunsetPICK,bo3,1.09,180,18,16,3,69%,121,26%,3,0,1.12
free1ng,KRX,https://www.vlr.gg/player/1916/free1ng,Mixed,510135,224987,SunsetPICK,bo3,0.70,135,12,19,6,73%,104,22%,0,1,0.63
MaKo,KRX,https://www.vlr.gg/player/4462/mako,Mixed,510135,224987,SunsetPICK,bo3,0.70,167,14,20,7,62%,119,20%,1,4,0.7
Jamppi,BBL,https://www.vlr.gg/player/9780/jamppi,Mixed,510135,224988,AscentPICK,bo3,1.64,230,15,7,9,95%,168,41%,3,0,2.14
LewN,BBL,https://www.vlr.gg/player/20144/lewn,Mixed,510135,224988,AscentPICK,bo3,1.52,373,24,14,5,84%,245,34%,7,2,1.71
PROFEK,BBL,https://www.vlr.gg/player/5554/profek,Mixed,510135,224988,AscentPICK,bo3,1.14,201,14,11,13,89%,142,38%,3,0,1.27
MAGNUM,BBL,https://www.vlr.gg/player/2173/magnum,Mixed,510135,224988,AscentPICK,bo3,1.13,210,14,11,9,79%,145,24%,1,0,1.27
sociablEE,BBL,https://www.vlr.gg/player/5568/sociablee,Mixed,510135,224988,AscentPICK,bo3,0.71,157,12,14,3,63%,92,25%,1,2,0.86
free1ng,KRX,https://www.vlr.gg/player/1916/free1ng,Mixed,510135,224988,AscentPICK,bo3,0.89,191,12,17,8,74%,131,27%,1,2,0.71
Flicker,KRX,https://www.vlr.gg/player/51100/flicker,Mixed,510135,224988,AscentPICK,bo3,0.84,164,10,15,5,68%,120,26%,1,4,0.67
BeYN,KRX,https://www.vlr.gg/player/4678/beyn,Mixed,510135,224988,AscentPICK,bo3,0.83,145,8,13,4,58%,106,22%,1,1,0.62
MaKo,KRX,https://www.vlr.gg/player/4462/mako,Mixed,510135,224988,AscentPICK,bo3,0.83,188,14,16,4,63%,100,34%,1,4,0.88
HYUNMIN,KRX,https://www.vlr.gg/player/28400/hyunmin,Mixed,510135,224988,AscentPICK,bo3,0.72,200,13,18,3,53%,112,27%,0,4,0.72
kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,Mixed,510145,225017,AscentPICK,bo3,1.41,280,29,19,6,71%,180,38%,7,1,1.53
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,Mixed,510145,225017,AscentPICK,bo3,1.20,200,20,16,13,86%,144,32%,1,2,1.25
crashies,FNC,https://www.vlr.gg/player/4/crashies,Mixed,510145,225017,AscentPICK,bo3,1.10,243,24,20,4,71%,155,39%,2,3,1.2
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,Mixed,510145,225017,AscentPICK,bo3,0.79,163,17,20,6,71%,117,26%,4,5,0.85
Boaster,FNC,https://www.vlr.gg/player/438/boaster,Mixed,510145,225017,AscentPICK,bo3,0.58,125,13,22,9,68%,69,30%,2,1,0.59
Karon,GEN,https://www.vlr.gg/player/34974/karon,Mixed,510145,225017,AscentPICK,bo3,1.20,241,25,21,13,82%,160,52%,2,1,1.19
t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,Mixed,510145,225017,AscentPICK,bo3,1.20,256,25,18,3,68%,162,20%,7,6,1.39
Foxy9,GEN,https://www.vlr.gg/player/11600/foxy9,Mixed,510145,225017,AscentPICK,bo3,0.97,221,20,20,2,68%,148,24%,2,2,1.0
Ash,GEN,https://www.vlr.gg/player/25017/ash,Mixed,510145,225017,AscentPICK,bo3,0.84,152,16,21,9,68%,119,52%,1,4,0.76
Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,Mixed,510145,225017,AscentPICK,bo3,0.60,131,11,23,9,50%,97,20%,0,3,0.48
Boaster,FNC,https://www.vlr.gg/player/438/boaster,Mixed,510145,225018,IceboxPICK,bo3,1.46,249,19,13,6,80%,190,35%,1,1,1.46
Chronicle,FNC,https://www.vlr.gg/player/458/chronicle,Mixed,510145,225018,IceboxPICK,bo3,1.29,241,18,14,8,90%,166,16%,1,1,1.29
Alfajer,FNC,https://www.vlr.gg/player/9810/alfajer,Mixed,510145,225018,IceboxPICK,bo3,1.28,249,19,12,3,80%,162,37%,2,2,1.58
kaajak,FNC,https://www.vlr.gg/player/9554/kaajak,Mixed,510145,225018,IceboxPICK,bo3,0.99,205,15,14,3,70%,134,33%,4,4,1.07
crashies,FNC,https://www.vlr.gg/player/4/crashies,Mixed,510145,225018,IceboxPICK,bo3,0.80,114,8,11,6,60%,76,22%,2,2,0.73
t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,Mixed,510145,225018,IceboxPICK,bo3,1.18,284,20,16,3,70%,191,26%,1,4,1.25
Ash,GEN,https://www.vlr.gg/player/25017/ash,Mixed,510145,225018,IceboxPICK,bo3,0.71,137,9,13,2,65%,94,28%,1,0,0.69
Foxy9,GEN,https://www.vlr.gg/player/11600/foxy9,Mixed,510145,225018,IceboxPICK,bo3,0.67,199,14,18,0,50%,122,32%,4,1,0.78
Karon,GEN,https://www.vlr.gg/player/34974/karon,Mixed,510145,225018,IceboxPICK,bo3,0.66,157,11,16,6,60%,106,35%,2,2,0.69
Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,Mixed,510145,225018,IceboxPICK,bo3,0.65,162,10,16,3,65%,104,48%,2,3,0.62
Ethan,NRG,https://www.vlr.gg/player/11225/ethan,Mixed,510140,225002,SplitPICK,bo3,1.54,276,23,10,6,80%,184,36%,2,2,2.3
skuba,NRG,https://www.vlr.gg/player/11118/skuba,Mixed,510140,225002,SplitPICK,bo3,1.26,267,21,14,3,70%,152,23%,3,2,1.5
brawk,NRG,https://www.vlr.gg/player/2172/brawk,Mixed,510140,225002,SplitPICK,bo3,1.19,178,11,10,13,95%,114,17%,1,0,1.1
mada,NRG,https://www.vlr.gg/player/5132/mada,Mixed,510140,225002,SplitPICK,bo3,0.93,208,14,14,3,70%,136,11%,3,1,1.0
s0m,NRG,https://www.vlr.gg/player/4164/s0m,Mixed,510140,225002,SplitPICK,bo3,0.83,174,12,14,7,70%,106,23%,3,3,0.86
Monyet,RRQ,https://www.vlr.gg/player/8497/monyet,Mixed,510140,225002,SplitPICK,bo3,1.16,279,19,17,3,65%,172,20%,4,3,1.12
Kushy,RRQ,https://www.vlr.gg/player/4866/kushy,Mixed,510140,225002,SplitPICK,bo3,0.99,166,12,13,5,65%,101,29%,1,1,0.92
Jemkin,RRQ,https://www.vlr.gg/player/24895/jemkin,Mixed,510140,225002,SplitPICK,bo3,0.78,186,12,17,4,70%,125,23%,3,5,0.71
xffero,RRQ,https://www.vlr.gg/player/4871/xffero,Mixed,510140,225002,SplitPICK,bo3,0.70,156,11,17,4,55%,102,14%,0,1,0.65
crazyguy,RRQ,https://www.vlr.gg/player/1430/crazyguy,Mixed,510140,225002,SplitPICK,bo3,0.56,119,8,17,14,65%,77,36%,0,2,0.47
mada,NRG,https://www.vlr.gg/player/5132/mada,Mixed,510140,225003,PearlPICK,bo3,1.46,295,23,14,3,76%,204,33%,7,4,1.64
s0m,NRG,https://www.vlr.gg/player/4164/s0m,Mixed,510140,225003,PearlPICK,bo3,1.39,257,16,13,15,86%,192,23%,3,2,1.23
skuba,NRG,https://www.vlr.gg/player/11118/skuba,Mixed,510140,225003,PearlPICK,bo3,1.33,167,13,8,14,86%,113,19%,3,0,1.62
Ethan,NRG,https://www.vlr.gg/player/11225/ethan,Mixed,510140,225003,PearlPICK,bo3,1.25,173,12,10,16,95%,104,12%,1,0,1.2
brawk,NRG,https://www.vlr.gg/player/2172/brawk,Mixed,510140,225003,PearlPICK,bo3,0.97,160,13,12,11,81%,93,7%,1,0,1.08
crazyguy,RRQ,https://www.vlr.gg/player/1430/crazyguy,Mixed,510140,225003,PearlPICK,bo3,0.94,174,13,13,4,57%,115,37%,0,2,1.0
Monyet,RRQ,https://www.vlr.gg/player/8497/monyet,Mixed,510140,225003,PearlPICK,bo3,0.90,209,16,16,4,71%,138,28%,1,6,1.0
xffero,RRQ,https://www.vlr.gg/player/4871/xffero,Mixed,510140,225003,PearlPICK,bo3,0.64,153,8,16,10,48%,109,13%,1,2,0.5
Jemkin,RRQ,https://www.vlr.gg/player/24895/jemkin,Mixed,510140,225003,PearlPICK,bo3,0.61,93,8,14,1,52%,63,12%,1,3,0.57
Kushy,RRQ,https://www.vlr.gg/player/4866/kushy,Mixed,510140,225003,PearlPICK,bo3,0.60,163,12,18,0,67%,98,16%,3,2,0.67
nephh,BLG,https://www.vlr.gg/player/10698/nephh,Mixed,510131,224975,SunsetPICK,bo3,1.54,263,16,9,11,81%,168,25%,2,1,1.78
Knight,BLG,https://www.vlr.gg/player/4774/knight,Mixed,510131,224975,SunsetPICK,bo3,1.53,255,15,8,11,81%,170,23%,1,1,1.88
whzy,BLG,https://www.vlr.gg/player/4885/whzy,Mixed,510131,224975,SunsetPICK,bo3,1.40,298,18,9,5,88%,197,24%,2,2,2.0
Levius,BLG,https://www.vlr.gg/player/40845/levius,Mixed,510131,224975,SunsetPICK,bo3,1.13,199,13,8,2,69%,112,43%,3,3,1.62
rushia,BLG,https://www.vlr.gg/player/48878/rushia,Mixed,510131,224975,SunsetPICK,bo3,1.13,186,10,11,12,94%,107,24%,1,0,0.91
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Mixed,510131,224975,SunsetPICK,bo3,0.98,223,12,14,3,63%,148,16%,3,1,0.86
trent,G2,https://www.vlr.gg/player/15500/trent,Mixed,510131,224975,SunsetPICK,bo3,0.86,165,9,14,5,56%,101,33%,0,1,0.64
shhhack,G2,https://www.vlr.gg/player/6899/shhhack,Mixed,510131,224975,SunsetPICK,bo3,0.77,199,11,14,3,69%,121,21%,1,0,0.79
jawgemo,G2,https://www.vlr.gg/player/3993/jawgemo,Mixed,510131,224975,SunsetPICK,bo3,0.47,130,6,15,5,56%,104,11%,1,5,0.4
valyn,G2,https://www.vlr.gg/player/3885/valyn,Mixed,510131,224975,SunsetPICK,bo3,0.43,139,7,15,4,56%,87,18%,2,2,0.47
rushia,BLG,https://www.vlr.gg/player/48878/rushia,Mixed,510131,224976,PearlPICK,bo3,0.98,191,12,13,4,71%,106,33%,2,0,0.92
nephh,BLG,https://www.vlr.gg/player/10698/nephh,Mixed,510131,224976,PearlPICK,bo3,0.94,184,9,13,12,76%,108,40%,2,0,0.69
whzy,BLG,https://www.vlr.gg/player/4885/whzy,Mixed,510131,224976,PearlPICK,bo3,0.79,188,10,13,6,65%,130,37%,4,6,0.77
Levius,BLG,https://www.vlr.gg/player/40845/levius,Mixed,510131,224976,PearlPICK,bo3,0.67,139,9,12,2,59%,97,27%,0,2,0.75
Knight,BLG,https://www.vlr.gg/player/4774/knight,Mixed,510131,224976,PearlPICK,bo3,0.55,130,8,13,1,65%,90,39%,1,0,0.62
valyn,G2,https://www.vlr.gg/player/3885/valyn,Mixed,510131,224976,PearlPICK,bo3,1.49,253,17,8,6,82%,152,33%,2,1,2.12
shhhack,G2,https://www.vlr.gg/player/6899/shhhack,Mixed,510131,224976,PearlPICK,bo3,1.39,184,13,7,1,76%,134,32%,1,0,1.86
