Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD
AsLanM4shadoW,BBL,https://www.vlr.gg/player/1481/aslanm4shadow,EMEA,167352,113052,PearlPICK,bo1,0.58,157.0,8,15,4,0.53,56%,111.0,14%,2.0,0.0
Brave,BBL,https://www.vlr.gg/player/8041/brave,EMEA,167352,113052,PearlPICK,bo1,0.54,181.0,10,15,4,0.67,75%,109.0,46%,2.0,2.0
Turko,BBL,https://www.vlr.gg/player/568/turko,EMEA,167352,113052,PearlPICK,bo1,0.47,82.0,4,13,3,0.31,63%,73.0,16%,0.0,1.0
Rb,KRX,https://www.vlr.gg/player/488/rb,Pacific,167352,113052,PearlPICK,bo1,1.68,198.0,12,3,6,4.0,94%,121.0,30%,1.0,0.0
MaKo,KRX,https://www.vlr.gg/player/4462/mako,Pacific,167352,113052,PearlPICK,bo1,1.44,273.0,14,10,12,1.4,94%,157.0,24%,1.0,0.0
BuZz,KRX,https://www.vlr.gg/player/804/buzz,Pacific,167352,113052,PearlPICK,bo1,1.34,311.0,18,11,4,1.64,88%,171.0,14%,6.0,2.0
stax,KRX,https://www.vlr.gg/player/485/stax,Pacific,167352,113052,PearlPICK,bo1,1.08,212.0,12,10,7,1.2,94%,140.0,34%,1.0,3.0
Zest,KRX,https://www.vlr.gg/player/772/zest,Pacific,167352,113052,PearlPICK,bo1,1.03,194.0,13,10,7,1.3,94%,125.0,31%,0.0,2.0
Turko,BBL,https://www.vlr.gg/player/568/turko,EMEA,167352,113053,AscentPICK,bo1,1.49,214.0,20,12,10,1.67,83%,136.0,37%,2.0,1.0
AsLanM4shadoW,BBL,https://www.vlr.gg/player/1481/aslanm4shadow,EMEA,167352,113053,AscentPICK,bo1,0.98,150.0,15,15,1,1.0,71%,114.0,30%,0.0,1.0
Brave,BBL,https://www.vlr.gg/player/8041/brave,EMEA,167352,113053,AscentPICK,bo1,0.94,220.0,17,19,17,0.89,79%,138.0,19%,4.0,1.0
SouhcNi,BBL,https://www.vlr.gg/player/556/souhcni,EMEA,167352,113053,AscentPICK,bo1,0.89,153.0,13,15,10,0.87,75%,102.0,22%,2.0,1.0
QutionerX,BBL,https://www.vlr.gg/player/10161/qutionerx,EMEA,167352,113053,AscentPICK,bo1,0.88,269.0,23,21,4,1.1,63%,163.0,16%,7.0,5.0
stax,KRX,https://www.vlr.gg/player/485/stax,Pacific,167352,113053,AscentPICK,bo1,1.21,229.0,19,17,10,1.12,75%,165.0,30%,0.0,0.0
MaKo,KRX,https://www.vlr.gg/player/4462/mako,Pacific,167352,113053,AscentPICK,bo1,1.18,207.0,15,15,16,1.0,79%,138.0,35%,1.0,2.0
Zest,KRX,https://www.vlr.gg/player/772/zest,Pacific,167352,113053,AscentPICK,bo1,1.05,200.0,17,16,4,1.06,63%,154.0,48%,0.0,3.0
BuZz,KRX,https://www.vlr.gg/player/804/buzz,Pacific,167352,113053,AscentPICK,bo1,0.9,211.0,17,20,3,0.85,67%,133.0,18%,6.0,5.0
Rb,KRX,https://www.vlr.gg/player/488/rb,Pacific,167352,113053,AscentPICK,bo1,0.82,187.0,14,20,13,0.7,79%,113.0,19%,2.0,5.0
Brave,BBL,https://www.vlr.gg/player/8041/brave,EMEA,167352,113054,Haven,bo1,1.1,218.0,14,15,5,0.93,65%,146.0,33%,2.0,3.0
QutionerX,BBL,https://www.vlr.gg/player/10161/qutionerx,EMEA,167352,113054,Haven,bo1,0.9,213.0,14,18,2,0.78,75%,124.0,41%,2.0,4.0
SouhcNi,BBL,https://www.vlr.gg/player/556/souhcni,EMEA,167352,113054,Haven,bo1,0.81,168.0,12,15,4,0.8,60%,104.0,43%,0.0,3.0
AsLanM4shadoW,BBL,https://www.vlr.gg/player/1481/aslanm4shadow,EMEA,167352,113054,Haven,bo1,0.79,140.0,10,14,3,0.71,60%,97.0,26%,0.0,3.0
Turko,BBL,https://www.vlr.gg/player/568/turko,EMEA,167352,113054,Haven,bo1,0.45,90.0,6,16,5,0.38,60%,63.0,31%,0.0,3.0
Rb,KRX,https://www.vlr.gg/player/488/rb,Pacific,167352,113054,Haven,bo1,1.66,291.0,22,9,3,2.44,85%,203.0,32%,5.0,0.0
stax,KRX,https://www.vlr.gg/player/485/stax,Pacific,167352,113054,Haven,bo1,1.2,239.0,18,12,9,1.5,85%,147.0,50%,3.0,0.0
BuZz,KRX,https://www.vlr.gg/player/804/buzz,Pacific,167352,113054,Haven,bo1,1.11,244.0,17,13,5,1.31,75%,172.0,26%,4.0,3.0
MaKo,KRX,https://www.vlr.gg/player/4462/mako,Pacific,167352,113054,Haven,bo1,1.07,157.0,10,11,14,0.91,85%,114.0,28%,2.0,0.0
Zest,KRX,https://www.vlr.gg/player/772/zest,Pacific,167352,113054,Haven,bo1,0.94,151.0,11,11,6,1.0,65%,88.0,33%,2.0,1.0
leaf,C9,https://www.vlr.gg/player/7873/leaf,Americas,167353,113055,LotusPICK,bo1,1.31,222.0,17,11,8,1.55,81%,160.0,20%,1.0,1.0
Xeppaa,C9,https://www.vlr.gg/player/7871/xeppaa,Americas,167353,113055,LotusPICK,bo1,1.29,251.0,21,14,6,1.5,95%,155.0,22%,4.0,0.0
yay,C9,https://www.vlr.gg/player/881/yay,Americas,167353,113055,LotusPICK,bo1,1.25,255.0,19,13,2,1.46,81%,154.0,48%,4.0,3.0
vanity,C9,https://www.vlr.gg/player/7870/vanity,Americas,167353,113055,LotusPICK,bo1,1.23,193.0,14,12,18,1.17,86%,106.0,10%,1.0,0.0
Zellsis,C9,https://www.vlr.gg/player/729/zellsis,Americas,167353,113055,LotusPICK,bo1,0.84,186.0,13,15,7,0.87,76%,145.0,24%,2.0,5.0
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Pacific,167353,113055,LotusPICK,bo1,1.17,227.0,16,15,3,1.07,67%,160.0,14%,0.0,2.0
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Pacific,167353,113055,LotusPICK,bo1,0.99,240.0,17,17,0,1.0,67%,157.0,35%,6.0,3.0
