Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD
Nicc,DRG,https://www.vlr.gg/player/11524/nicc,CN,659483,all,,bo1,1.44,238,34,21,23,1.62,87%,156,24%,2,2
vo0kashu,DRG,https://www.vlr.gg/player/3741/vo0kashu,CN,659483,all,,bo1,1.37,239,36,23,8,1.57,72%,157,38%,2,3
SpiritZ1,DRG,https://www.vlr.gg/player/31753/spiritz1,CN,659483,all,,bo1,1.23,250,37,27,4,1.37,85%,151,36%,10,4
Flex1n,DRG,https://www.vlr.gg/player/4705/flex1n,CN,659483,all,,bo1,1.23,200,25,23,30,1.09,92%,140,30%,1,5
Life,DRG,https://www.vlr.gg/player/3028/life,CN,659483,all,,bo1,1.03,200,25,24,8,1.04,72%,128,26%,4,6
happywei,XLG,https://www.vlr.gg/player/37927/happywei,CN,659478,all,,bo1,1.64,346,39,18,10,2.17,84%,228,40%,7,3
Rarga,XLG,https://www.vlr.gg/player/22047/rarga,CN,659478,all,,bo1,1.42,290,34,17,10,2.0,87%,183,39%,9,3
Lysoar,XLG,https://www.vlr.gg/player/37489/lysoar,CN,659478,all,,bo1,1.32,225,26,15,18,1.73,84%,140,20%,0,2
WsLeo,XLG,https://www.vlr.gg/player/24308/wsleo,CN,659478,all,,bo1,1.17,220,26,16,10,1.62,81%,135,28%,2,2
NoMan,XLG,https://www.vlr.gg/player/11527/noman,CN,659478,all,,bo1,1.00,190,20,15,20,1.33,84%,105,29%,1,2
zhe,JDG,https://www.vlr.gg/player/49476/zhe,CN,659478,all,,bo1,0.86,223,24,29,3,0.83,65%,134,26%,6,10
coconut,JDG,https://www.vlr.gg/player/12365/coconut,CN,659478,all,,bo1,0.81,168,17,27,11,0.63,58%,119,29%,1,1
stew,JDG,https://www.vlr.gg/player/16924/stew,CN,659478,all,,bo1,0.55,151,14,28,9,0.5,52%,100,33%,1,1
Yuicaw,JDG,https://www.vlr.gg/player/11218/yuicaw,CN,659478,all,,bo1,0.51,166,15,31,9,0.48,68%,91,19%,4,3
jkuro,JDG,https://www.vlr.gg/player/3519/jkuro,CN,659478,all,,bo1,0.43,106,11,30,6,0.37,48%,72,29%,0,4
Shr1mp,AG,https://www.vlr.gg/player/25494/shr1mp,CN,659479,all,,bo1,1.35,237,34,27,14,1.26,85%,147,29%,0,2
K1ra,AG,https://www.vlr.gg/player/46748/k1ra,CN,659479,all,,bo1,1.02,238,33,34,6,0.97,72%,143,20%,11,3
iamgrq,AG,https://www.vlr.gg/player/58959/iamgrq,CN,659479,all,,bo1,0.83,160,19,31,21,0.61,67%,105,20%,1,3
f4ngeer,AG,https://www.vlr.gg/player/21216/f4ngeer,CN,659479,all,,bo1,0.66,135,19,30,4,0.63,56%,91,25%,2,6
Youze,AG,https://www.vlr.gg/player/46040/youze,CN,659479,all,,bo1,0.59,134,16,32,6,0.5,49%,90,15%,2,9
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,659479,all,,bo1,1.39,223,33,20,16,1.65,87%,149,30%,1,0
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,659479,all,,bo1,1.38,288,41,25,9,1.64,77%,189,20%,7,2
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,659479,all,,bo1,0.95,175,25,23,9,1.09,69%,114,32%,3,4
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,659479,all,,bo1,0.87,236,34,30,4,1.13,72%,145,20%,10,6
Jieni7,EDG,https://www.vlr.gg/player/51244/jieni7,CN,659479,all,,bo1,0.87,157,21,23,13,0.91,79%,104,26%,2,4
coconut,JDG,https://www.vlr.gg/player/12365/coconut,CN,659485,all,,bo1,1.12,199,29,31,12,0.94,56%,138,36%,3,2
Yuicaw,JDG,https://www.vlr.gg/player/11218/yuicaw,CN,659485,all,,bo1,0.91,201,26,32,9,0.81,64%,129,20%,4,3
stew,JDG,https://www.vlr.gg/player/16924/stew,CN,659485,all,,bo1,0.82,178,26,33,16,0.79,67%,110,31%,0,4
zhe,JDG,https://www.vlr.gg/player/49476/zhe,CN,659485,all,,bo1,0.70,179,24,36,8,0.67,67%,129,18%,4,12
jkuro,JDG,https://www.vlr.gg/player/3519/jkuro,CN,659485,all,,bo1,0.46,133,17,34,8,0.5,62%,90,31%,1,6
SpiritZ1,DRG,https://www.vlr.gg/player/31753/spiritz1,CN,659485,all,,bo1,1.53,305,44,25,10,1.76,82%,182,31%,7,3
Flex1n,DRG,https://www.vlr.gg/player/4705/flex1n,CN,659485,all,,bo1,1.40,257,36,24,26,1.5,90%,166,23%,2,2
vo0kashu,DRG,https://www.vlr.gg/player/3741/vo0kashu,CN,659485,all,,bo1,1.28,194,30,19,10,1.58,82%,151,30%,4,1
Nicc,DRG,https://www.vlr.gg/player/11524/nicc,CN,659485,all,,bo1,1.22,219,31,23,20,1.35,92%,132,28%,3,0
Life,DRG,https://www.vlr.gg/player/3028/life,CN,659485,all,,bo1,0.73,184,25,31,13,0.81,85%,119,34%,11,6
f4ngeer,AG,https://www.vlr.gg/player/21216/f4ngeer,CN,659484,all,,bo1,1.44,288,65,34,8,1.91,76%,164,19%,7,9
iamgrq,AG,https://www.vlr.gg/player/58959/iamgrq,CN,659484,all,,bo1,1.34,250,57,38,33,1.5,89%,150,30%,6,6
Shr1mp,AG,https://www.vlr.gg/player/25494/shr1mp,CN,659484,all,,bo1,0.96,161,38,39,24,0.97,78%,100,31%,6,2
Bai,AG,https://www.vlr.gg/player/52101/bai,CN,659484,all,,bo1,0.89,194,41,47,15,0.87,78%,129,19%,5,9
K1ra,AG,https://www.vlr.gg/player/46748/k1ra,CN,659484,all,,bo1,0.82,204,40,47,13,0.85,67%,124,20%,8,5
Erv,TYL,https://www.vlr.gg/player/55085/erv,CN,659484,all,,bo1,1.05,231,50,49,15,1.02,68%,159,27%,9,7
slowly,TYL,https://www.vlr.gg/player/41739/slowly,CN,659484,all,,bo1,1.02,181,42,44,16,0.95,62%,128,37%,2,2
Scales,TYL,https://www.vlr.gg/player/39485/scales,CN,659484,all,,bo1,0.94,198,43,47,13,0.91,70%,130,28%,8,7
sword9,TYL,https://www.vlr.gg/player/3049/sword9,CN,659484,all,,bo1,0.82,149,33,45,15,0.73,65%,109,19%,2,3
splash,TYL,https://www.vlr.gg/player/36685/splash,CN,659484,all,,bo1,0.75,193,37,56,16,0.66,67%,125,21%,10,13
Lysoar,XLG,https://www.vlr.gg/player/37489/lysoar,CN,659480,all,,bo1,1.09,177,28,28,12,1.0,70%,117,22%,1,3
happywei,XLG,https://www.vlr.gg/player/37927/happywei,CN,659480,all,,bo1,1.05,236,34,34,8,1.0,63%,147,39%,3,6
Rarga,XLG,https://www.vlr.gg/player/22047/rarga,CN,659480,all,,bo1,0.89,209,31,34,6,0.91,70%,130,51%,9,7
WsLeo,XLG,https://www.vlr.gg/player/24308/wsleo,CN,659480,all,,bo1,0.82,154,24,31,13,0.77,63%,99,27%,1,4
NoMan,XLG,https://www.vlr.gg/player/11527/noman,CN,659480,all,,bo1,0.62,138,17,35,17,0.49,65%,85,25%,2,7
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,659480,all,,bo1,1.49,268,44,24,12,1.83,81%,169,35%,3,3
Jieni7,EDG,https://www.vlr.gg/player/51244/jieni7,CN,659480,all,,bo1,1.13,238,36,29,18,1.24,77%,159,33%,4,0
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,659480,all,,bo1,1.09,213,33,28,11,1.18,84%,151,28%,6,2
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,659480,all,,bo1,1.03,229,35,31,3,1.13,67%,147,28%,13,8
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,659480,all,,bo1,0.88,119,14,22,21,0.64,74%,103,19%,1,3
Shr1mp,AG,https://www.vlr.gg/player/25494/shr1mp,CN,659486,all,,bo1,1.06,181,40,38,20,1.05,74%,110,22%,6,0
iamgrq,AG,https://www.vlr.gg/player/58959/iamgrq,CN,659486,all,,bo1,1.04,200,44,45,28,0.98,70%,134,25%,0,7
f4ngeer,AG,https://www.vlr.gg/player/21216/f4ngeer,CN,659486,all,,bo1,1.00,218,49,45,9,1.09,69%,143,33%,10,6
K1ra,AG,https://www.vlr.gg/player/46748/k1ra,CN,659486,all,,bo1,0.81,185,37,47,14,0.79,74%,127,26%,11,9
Bai,AG,https://www.vlr.gg/player/52101/bai,CN,659486,all,,bo1,0.71,165,35,50,14,0.7,64%,106,12%,4,8
vo0kashu,DRG,https://www.vlr.gg/player/3741/vo0kashu,CN,659486,all,,bo1,1.39,243,53,36,21,1.47,75%,165,25%,7,6
Flex1n,DRG,https://www.vlr.gg/player/4705/flex1n,CN,659486,all,,bo1,1.20,219,47,41,31,1.15,84%,136,23%,3,3
SpiritZ1,DRG,https://www.vlr.gg/player/31753/spiritz1,CN,659486,all,,bo1,1.06,238,50,44,12,1.14,69%,150,26%,10,7
Nicc,DRG,https://www.vlr.gg/player/11524/nicc,CN,659486,all,,bo1,0.99,165,37,39,22,0.95,79%,103,29%,3,4
Life,DRG,https://www.vlr.gg/player/3028/life,CN,659486,all,,bo1,0.83,185,38,45,14,0.84,61%,126,32%,7,11
Lysoar,XLG,https://www.vlr.gg/player/37489/lysoar,CN,659487,all,,bo1,1.23,198,60,43,38,1.4,80%,121,21%,3,4
WsLeo,XLG,https://www.vlr.gg/player/24308/wsleo,CN,659487,all,,bo1,1.19,238,63,53,32,1.19,77%,157,29%,7,1
Rarga,XLG,https://www.vlr.gg/player/22047/rarga,CN,659487,all,,bo1,1.09,246,67,56,24,1.2,75%,139,29%,20,13
happywei,XLG,https://www.vlr.gg/player/37927/happywei,CN,659487,all,,bo1,1.04,211,65,58,11,1.12,72%,157,38%,8,8
NoMan,XLG,https://www.vlr.gg/player/11527/noman,CN,659487,all,,bo1,0.83,181,50,58,28,0.86,75%,117,26%,8,9
vo0kashu,DRG,https://www.vlr.gg/player/3741/vo0kashu,CN,659487,all,,bo1,1.46,270,79,56,22,1.41,77%,174,33%,3,4
SpiritZ1,DRG,https://www.vlr.gg/player/31753/spiritz1,CN,659487,all,,bo1,0.94,212,58,65,19,0.89,68%,136,26%,12,11
Life,DRG,https://www.vlr.gg/player/3028/life,CN,659487,all,,bo1,0.80,177,49,63,13,0.78,68%,112,38%,15,18
Flex1n,DRG,https://www.vlr.gg/player/4705/flex1n,CN,659487,all,,bo1,0.77,130,39,56,26,0.7,60%,87,23%,4,9
Nicc,DRG,https://www.vlr.gg/player/11524/nicc,CN,659487,all,,bo1,0.74,164,43,65,26,0.66,65%,113,29%,1,4
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,659481,all,,bo1,1.41,247,90,61,46,1.48,78%,158,26%,7,7
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,659481,all,,bo1,1.23,217,79,62,35,1.27,79%,145,28%,10,6
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,659481,all,,bo1,1.05,229,87,78,16,1.12,73%,154,25%,26,14
Jieni7,EDG,https://www.vlr.gg/player/51244/jieni7,CN,659481,all,,bo1,0.94,195,73,78,33,0.94,80%,129,29%,7,10
nobody,EDG,https://www.vlr.gg/player/3017/nobody,CN,659481,all,,bo1,0.83,154,54,70,36,0.77,70%,111,30%,2,15
WsLeo,XLG,https://www.vlr.gg/player/24308/wsleo,CN,659481,all,,bo1,1.03,199,71,74,38,0.96,79%,136,27%,8,7
Rarga,XLG,https://www.vlr.gg/player/22047/rarga,CN,659481,all,,bo1,0.99,212,82,79,15,1.04,70%,138,32%,16,19
NoMan,XLG,https://www.vlr.gg/player/11527/noman,CN,659481,all,,bo1,0.96,184,68,73,21,0.93,72%,121,29%,11,15
happywei,XLG,https://www.vlr.gg/player/37927/happywei,CN,659481,all,,bo1,0.88,198,67,79,36,0.85,73%,132,36%,13,8
Lysoar,XLG,https://www.vlr.gg/player/37489/lysoar,CN,659481,all,,bo1,0.86,171,61,78,41,0.78,71%,116,22%,4,3
