Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,KAST,ADR,HS%,FK,FD,K:D
Scales,TYL,https://www.vlr.gg/player/39485/scales,CN,701032,all,,bo3,1.57,311.0,38,17,16,88%,192.0,36%,5.0,1.0,2.24
slowly,TYL,https://www.vlr.gg/player/41739/slowly,CN,701032,all,,bo3,1.57,296.0,38,16,4,88%,185.0,29%,11.0,3.0,2.38
splash,TYL,https://www.vlr.gg/player/36685/splash,CN,701032,all,,bo3,1.41,277.0,35,19,6,79%,184.0,39%,4.0,4.0,1.84
Erv,TYL,https://www.vlr.gg/player/55085/erv,CN,701032,all,,bo3,1.19,166.0,19,15,13,88%,107.0,18%,0.0,3.0,1.27
SiuFatBB,TYL,https://www.vlr.gg/player/7849/siufatbb,CN,701032,all,,bo3,1.12,148.0,16,12,17,85%,101.0,23%,1.0,2.0,1.33
LuoK1ng,TE,https://www.vlr.gg/player/3045/luok1ng,CN,701032,all,,bo3,0.88,204.0,25,30,3,71%,128.0,33%,2.0,3.0,0.83
Kai,TE,https://www.vlr.gg/player/37494/kai,CN,701032,all,,bo3,0.65,168.0,18,32,7,56%,107.0,20%,9.0,6.0,0.56
deLb,TE,https://www.vlr.gg/player/10821/delb,CN,701032,all,,bo3,0.56,120.0,13,29,6,47%,89.0,24%,1.0,3.0,0.45
FengF,TE,https://www.vlr.gg/player/4770/fengf,CN,701032,all,,bo3,0.49,109.0,13,27,4,56%,70.0,41%,0.0,7.0,0.48
FKEY,TE,https://www.vlr.gg/player/51249/fkey,CN,701032,all,,bo3,0.47,96.0,10,28,7,44%,65.0,20%,1.0,2.0,0.36
Deryeon,WOL,https://www.vlr.gg/player/9152/deryeon,CN,701036,all,,bo3,1.1,181.0,28,28,15,71%,113.0,17%,2.0,3.0,1.0
Spring,WOL,https://www.vlr.gg/player/14125/spring,CN,701036,all,,bo3,1.09,225.0,34,31,11,71%,152.0,20%,2.0,3.0,1.1
aluba,WOL,https://www.vlr.gg/player/14441/aluba,CN,701036,all,,bo3,0.94,177.0,24,31,11,83%,121.0,31%,0.0,3.0,0.77
yosemite,WOL,https://www.vlr.gg/player/6022/yosemite,CN,701036,all,,bo3,0.87,188.0,26,33,7,63%,127.0,39%,1.0,3.0,0.79
glacier,WOL,https://www.vlr.gg/player/49973/glacier,CN,701036,all,,bo3,0.74,171.0,25,35,9,63%,120.0,13%,9.0,15.0,0.71
K1ra,AG,https://www.vlr.gg/player/46748/k1ra,CN,701036,all,,bo3,1.34,260.0,39,28,15,83%,185.0,39%,3.0,0.0,1.39
Shr1mp,AG,https://www.vlr.gg/player/25494/shr1mp,CN,701036,all,,bo3,1.12,209.0,31,27,14,83%,121.0,9%,3.0,1.0,1.15
f4ngeer,AG,https://www.vlr.gg/player/21216/f4ngeer,CN,701036,all,,bo3,1.0,248.0,29,26,7,78%,136.0,29%,12.0,7.0,1.12
Bai,AG,https://www.vlr.gg/player/52101/bai,CN,701036,all,,bo3,0.94,198.0,30,27,8,71%,130.0,24%,4.0,1.0,1.11
iamgrq,AG,https://www.vlr.gg/player/58959/iamgrq,CN,701036,all,,bo3,0.92,211.0,29,29,15,78%,143.0,42%,5.0,5.0,1.0
Rarga,XLG,https://www.vlr.gg/player/22047/rarga,CN,701037,all,,bo3,1.47,300.0,73,49,18,78%,192.0,34%,19.0,5.0,1.49
Lysoar,XLG,https://www.vlr.gg/player/37489/lysoar,CN,701037,all,,bo3,0.96,185.0,48,49,21,70%,116.0,35%,3.0,3.0,0.98
WsLeo,XLG,https://www.vlr.gg/player/24308/wsleo,CN,701037,all,,bo3,0.94,174.0,39,43,26,70%,115.0,27%,8.0,3.0,0.91
happywei,XLG,https://www.vlr.gg/player/37927/happywei,CN,701037,all,,bo3,0.84,167.0,39,49,19,72%,116.0,33%,2.0,8.0,0.8
NoMan,XLG,https://www.vlr.gg/player/11527/noman,CN,701037,all,,bo3,0.77,174.0,41,49,11,64%,114.0,30%,9.0,9.0,0.84
Coco,TEC,https://www.vlr.gg/player/47629/coco,CN,701037,all,,bo3,1.3,241.0,60,45,33,83%,144.0,41%,3.0,1.0,1.33
lucas,TEC,https://www.vlr.gg/player/19677/lucas,CN,701037,all,,bo3,1.25,222.0,57,42,14,71%,149.0,19%,3.0,3.0,1.36
Haodong,TEC,https://www.vlr.gg/player/4720/haodong,CN,701037,all,,bo3,0.96,188.0,44,51,17,70%,121.0,32%,7.0,3.0,0.86
Spitfires,TEC,https://www.vlr.gg/player/4881/spitfires,CN,701037,all,,bo3,0.84,185.0,38,50,13,65%,130.0,32%,6.0,14.0,0.76
Dynamite,TEC,https://www.vlr.gg/player/42235/dynamite,CN,701037,all,,bo3,0.75,162.0,40,52,18,68%,117.0,31%,9.0,20.0,0.77
BerLIN,JDG,https://www.vlr.gg/player/7857/berlin,CN,701038,all,,bo3,1.01,192.0,27,29,13,86%,128.0,34%,5.0,6.0,0.93
zhe,JDG,https://www.vlr.gg/player/49476/zhe,CN,701038,all,,bo3,0.92,191.0,30,30,11,76%,123.0,30%,5.0,5.0,1.0
Yuicaw,JDG,https://www.vlr.gg/player/11218/yuicaw,CN,701038,all,,bo3,0.87,177.0,26,30,11,62%,127.0,36%,2.0,3.0,0.87
crownfisher,JDG,https://www.vlr.gg/player/64969/crownfisher,CN,701038,all,,bo3,0.82,159.0,23,33,6,52%,99.0,15%,5.0,9.0,0.7
jkuro,JDG,https://www.vlr.gg/player/3519/jkuro,CN,701038,all,,bo3,0.81,144.0,22,31,8,52%,96.0,24%,0.0,2.0,0.71
coconut,FPX,https://www.vlr.gg/player/12365/coconut,CN,701038,all,,bo3,1.26,181.0,27,24,11,76%,128.0,38%,1.0,3.0,1.12
Setrod,FPX,https://www.vlr.gg/player/50025/setrod,CN,701038,all,,bo3,1.24,274.0,40,25,8,81%,180.0,27%,10.0,3.0,1.6
Xlele,FPX,https://www.vlr.gg/player/54487/xlele,CN,701038,all,,bo3,1.04,198.0,31,28,3,76%,131.0,24%,8.0,5.0,1.11
KovaQ,FPX,https://www.vlr.gg/player/7987/kovaq,CN,701038,all,,bo3,0.89,212.0,34,27,17,71%,138.0,35%,5.0,4.0,1.26
AAAAY,FPX,https://www.vlr.gg/player/19530/aaaay,CN,701038,all,,bo3,0.82,126.0,21,24,11,71%,88.0,43%,1.0,2.0,0.88
CHICHOO,EDG,https://www.vlr.gg/player/15559/chichoo,CN,701039,all,,bo3,1.16,222.0,46,40,14,75%,153.0,41%,7.0,4.0,1.15
Smoggy,EDG,https://www.vlr.gg/player/4742/smoggy,CN,701039,all,,bo3,1.04,216.0,41,46,20,68%,133.0,44%,6.0,4.0,0.89
ZmjjKK,EDG,https://www.vlr.gg/player/3520/zmjjkk,CN,701039,all,,bo3,0.95,217.0,45,45,5,60%,125.0,25%,10.0,9.0,1.0
