match_id,map_num,map_name,round,winner_org,winner_side,win_condition,score_after,date,event
644722,264326,Split,1,GX,attack,elimination,0-1,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,2,GX,attack,elimination,0-2,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,3,BBL,defense,elimination,1-2,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,4,BBL,defense,time,2-2,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,5,BBL,defense,elimination,3-2,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,6,BBL,defense,elimination,4-2,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,7,BBL,defense,elimination,5-2,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,8,GX,attack,elimination,5-3,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,9,GX,attack,elimination,5-4,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,10,BBL,defense,defuse,6-4,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,11,GX,attack,elimination,6-5,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,12,BBL,defense,elimination,7-5,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,13,BBL,attack,elimination,8-5,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,14,BBL,attack,elimination,9-5,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,15,GX,defense,defuse,9-6,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,16,GX,defense,defuse,9-7,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,17,GX,defense,defuse,9-8,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,18,GX,defense,defuse,9-9,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,19,GX,defense,defuse,9-10,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,20,GX,defense,elimination,9-11,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,21,GX,defense,elimination,9-12,2026-04-15,VCT 2026: EMEA Stage 1
644722,264326,Split,22,GX,defense,elimination,9-13,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,1,NAVI,defense,elimination,0-1,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,2,NAVI,defense,elimination,0-2,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,3,M8,attack,elimination,1-2,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,4,NAVI,defense,defuse,1-3,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,5,NAVI,defense,time,1-4,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,6,NAVI,defense,time,1-5,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,7,NAVI,defense,elimination,1-6,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,8,M8,attack,detonate,2-6,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,9,NAVI,defense,elimination,2-7,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,10,NAVI,defense,defuse,2-8,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,11,NAVI,defense,elimination,2-9,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,12,M8,attack,elimination,3-9,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,13,M8,defense,elimination,4-9,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,14,M8,defense,elimination,5-9,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,15,M8,defense,time,6-9,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,16,M8,defense,elimination,7-9,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,17,M8,defense,elimination,8-9,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,18,M8,defense,defuse,9-9,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,19,NAVI,attack,elimination,9-10,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,20,M8,defense,elimination,10-10,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,21,M8,defense,defuse,11-10,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,22,M8,defense,defuse,12-10,2026-04-15,VCT 2026: EMEA Stage 1
644723,258378,PearlPICK,23,M8,defense,defuse,13-10,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,1,NAVI,defense,defuse,0-1,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,2,M8,attack,detonate,1-1,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,3,M8,attack,elimination,2-1,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,4,M8,attack,detonate,3-1,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,5,NAVI,defense,defuse,3-2,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,6,M8,attack,detonate,4-2,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,7,M8,attack,elimination,5-2,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,8,NAVI,defense,defuse,5-3,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,9,M8,attack,detonate,6-3,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,10,NAVI,defense,defuse,6-4,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,11,NAVI,defense,elimination,6-5,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,12,M8,attack,elimination,7-5,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,13,M8,defense,elimination,8-5,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,14,M8,defense,defuse,9-5,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,15,NAVI,attack,detonate,9-6,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,16,NAVI,attack,elimination,9-7,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,17,NAVI,attack,elimination,9-8,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,18,M8,defense,defuse,10-8,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,19,M8,defense,elimination,11-8,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,20,M8,defense,defuse,12-8,2026-04-15,VCT 2026: EMEA Stage 1
644723,258379,LotusPICK,21,M8,defense,defuse,13-8,2026-04-15,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,1,EF,attack,elimination,1-0,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,2,EF,attack,detonate,2-0,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,3,EF,attack,detonate,3-0,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,4,EF,attack,elimination,4-0,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,5,EF,attack,detonate,5-0,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,6,EF,attack,elimination,6-0,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,7,EF,attack,elimination,7-0,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,8,VIT,defense,elimination,7-1,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,9,VIT,defense,defuse,7-2,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,10,EF,attack,detonate,8-2,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,11,VIT,defense,elimination,8-3,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,12,EF,attack,elimination,9-3,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,13,EF,defense,elimination,10-3,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,14,EF,defense,elimination,11-3,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,15,VIT,attack,elimination,11-4,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,16,EF,defense,defuse,12-4,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,17,VIT,attack,elimination,12-5,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,18,VIT,attack,elimination,12-6,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,19,VIT,attack,elimination,12-7,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,20,VIT,attack,elimination,12-8,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,21,VIT,attack,elimination,12-9,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,22,VIT,attack,detonate,12-10,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,23,VIT,attack,elimination,12-11,2026-04-16,VCT 2026: EMEA Stage 1
644724,258381,BindPICK,24,EF,defense,elimination,13-11,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,1,VIT,attack,elimination,0-1,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,2,VIT,attack,elimination,0-2,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,3,EF,defense,elimination,1-2,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,4,VIT,attack,elimination,1-3,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,5,VIT,attack,elimination,1-4,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,6,VIT,attack,detonate,1-5,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,7,EF,defense,defuse,2-5,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,8,EF,defense,defuse,3-5,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,9,VIT,attack,detonate,3-6,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,10,EF,defense,elimination,4-6,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,11,EF,defense,elimination,5-6,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,12,EF,defense,elimination,6-6,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,13,EF,attack,elimination,7-6,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,14,EF,attack,elimination,8-6,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,15,EF,attack,elimination,9-6,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,16,EF,attack,elimination,10-6,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,17,EF,attack,elimination,11-6,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,18,EF,attack,elimination,12-6,2026-04-16,VCT 2026: EMEA Stage 1
644724,258382,LotusPICK,19,EF,attack,elimination,13-6,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,1,KC,attack,elimination,1-0,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,2,KC,attack,elimination,2-0,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,3,TH,defense,defuse,2-1,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,4,KC,attack,elimination,3-1,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,5,KC,attack,elimination,4-1,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,6,TH,defense,defuse,4-2,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,7,KC,attack,elimination,5-2,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,8,KC,attack,elimination,6-2,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,9,KC,attack,elimination,7-2,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,10,TH,defense,defuse,7-3,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,11,KC,attack,elimination,8-3,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,12,KC,attack,elimination,9-3,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,13,TH,attack,elimination,9-4,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,14,TH,attack,elimination,9-5,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,15,KC,defense,elimination,10-5,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,16,TH,attack,detonate,10-6,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,17,KC,defense,defuse,11-6,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,18,KC,defense,defuse,12-6,2026-04-16,VCT 2026: EMEA Stage 1
644725,258384,HavenPICK,19,KC,defense,elimination,13-6,2026-04-16,VCT 2026: EMEA Stage 1
644725,258385,LotusPICK,1,TH,defense,defuse,0-1,2026-04-16,VCT 2026: EMEA Stage 1
644725,258385,LotusPICK,2,TH,defense,elimination,0-2,2026-04-16,VCT 2026: EMEA Stage 1
644725,258385,LotusPICK,3,KC,attack,elimination,1-2,2026-04-16,VCT 2026: EMEA Stage 1
644725,258385,LotusPICK,4,TH,defense,elimination,1-3,2026-04-16,VCT 2026: EMEA Stage 1
644725,258385,LotusPICK,5,TH,defense,elimination,1-4,2026-04-16,VCT 2026: EMEA Stage 1
644725,258385,LotusPICK,6,TH,defense,elimination,1-5,2026-04-16,VCT 2026: EMEA Stage 1
644725,258385,LotusPICK,7,KC,attack,elimination,2-5,2026-04-16,VCT 2026: EMEA Stage 1
644725,258385,LotusPICK,8,TH,defense,defuse,2-6,2026-04-16,VCT 2026: EMEA Stage 1
644725,258385,LotusPICK,9,TH,defense,elimination,2-7,2026-04-16,VCT 2026: EMEA Stage 1
644725,258385,LotusPICK,10,TH,defense,time,2-8,2026-04-16,VCT 2026: EMEA Stage 1
644725,258385,LotusPICK,11,TH,defense,elimination,2-9,2026-04-16,VCT 2026: EMEA Stage 1
644725,258385,LotusPICK,12,TH,defense,elimination,2-10,2026-04-16,VCT 2026: EMEA Stage 1
644725,258385,LotusPICK,13,TH,attack,elimination,2-11,2026-04-16,VCT 2026: EMEA Stage 1
644725,258385,LotusPICK,14,TH,attack,elimination,2-12,2026-04-16,VCT 2026: EMEA Stage 1
644725,258385,LotusPICK,15,TH,attack,elimination,2-13,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,1,TH,defense,defuse,0-1,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,2,TH,defense,elimination,0-2,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,3,TH,defense,elimination,0-3,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,4,TH,defense,elimination,0-4,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,5,TH,defense,defuse,0-5,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,6,TH,defense,elimination,0-6,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,7,KC,attack,elimination,1-6,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,8,TH,defense,elimination,1-7,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,9,TH,defense,time,1-8,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,10,KC,attack,detonate,2-8,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,11,KC,attack,detonate,3-8,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,12,TH,defense,elimination,3-9,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,13,KC,defense,elimination,4-9,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,14,KC,defense,elimination,5-9,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,15,TH,attack,elimination,5-10,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,16,KC,defense,elimination,6-10,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,17,KC,defense,elimination,7-10,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,18,TH,attack,elimination,7-11,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,19,TH,attack,elimination,7-12,2026-04-16,VCT 2026: EMEA Stage 1
644725,258386,Fracture,20,TH,attack,elimination,7-13,2026-04-16,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,1,TL,attack,elimination,0-1,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,2,TL,attack,elimination,0-2,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,3,TL,attack,elimination,0-3,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,4,TL,attack,elimination,0-4,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,5,FUT,defense,defuse,1-4,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,6,FUT,defense,elimination,2-4,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,7,FUT,defense,elimination,3-4,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,8,FUT,defense,elimination,4-4,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,9,FUT,defense,elimination,5-4,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,10,FUT,defense,time,6-4,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,11,FUT,defense,elimination,7-4,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,12,FUT,defense,defuse,8-4,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,13,TL,defense,defuse,8-5,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,14,TL,defense,elimination,8-6,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,15,FUT,attack,elimination,9-6,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,16,TL,defense,elimination,9-7,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,17,TL,defense,elimination,9-8,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,18,TL,defense,defuse,9-9,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,19,FUT,attack,elimination,10-9,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,20,FUT,attack,detonate,11-9,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,21,FUT,attack,elimination,12-9,2026-04-17,VCT 2026: EMEA Stage 1
644726,258387,BreezePICK,22,FUT,attack,elimination,13-9,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,1,TL,attack,elimination,0-1,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,2,FUT,defense,elimination,1-1,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,3,TL,attack,elimination,1-2,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,4,TL,attack,elimination,1-3,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,5,TL,attack,elimination,1-4,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,6,TL,attack,elimination,1-5,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,7,FUT,defense,elimination,2-5,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,8,FUT,defense,defuse,3-5,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,9,TL,attack,elimination,3-6,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,10,FUT,defense,defuse,4-6,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,11,FUT,defense,elimination,5-6,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,12,FUT,defense,defuse,6-6,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,13,FUT,attack,elimination,7-6,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,14,FUT,attack,elimination,8-6,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,15,TL,defense,defuse,8-7,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,16,TL,defense,elimination,8-8,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,17,TL,defense,defuse,8-9,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,18,FUT,attack,elimination,9-9,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,19,FUT,attack,elimination,10-9,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,20,FUT,attack,detonate,11-9,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,21,TL,defense,defuse,11-10,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,22,TL,defense,defuse,11-11,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,23,FUT,attack,elimination,12-11,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,24,TL,defense,elimination,12-12,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,25,FUT,defense,defuse,13-12,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,26,TL,defense,elimination,13-13,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,27,FUT,defense,elimination,14-13,2026-04-17,VCT 2026: EMEA Stage 1
644726,258388,HavenPICK,28,FUT,attack,elimination,15-13,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,1,PCF,attack,elimination,1-0,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,2,PCF,attack,elimination,2-0,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,3,PCF,attack,detonate,3-0,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,4,PCF,attack,elimination,4-0,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,5,PCF,attack,elimination,5-0,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,6,FNC,defense,defuse,5-1,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,7,FNC,defense,elimination,5-2,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,8,FNC,defense,time,5-3,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,9,PCF,attack,elimination,6-3,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,10,FNC,defense,elimination,6-4,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,11,FNC,defense,elimination,6-5,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,12,PCF,attack,elimination,7-5,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,13,FNC,attack,elimination,7-6,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,14,FNC,attack,detonate,7-7,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,15,PCF,defense,elimination,8-7,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,16,FNC,attack,elimination,8-8,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,17,FNC,attack,detonate,8-9,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,18,FNC,attack,detonate,8-10,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,19,PCF,defense,defuse,9-10,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,20,PCF,defense,time,10-10,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,21,FNC,attack,elimination,10-11,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,22,FNC,attack,elimination,10-12,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,23,PCF,defense,defuse,11-12,2026-04-17,VCT 2026: EMEA Stage 1
644727,258390,SplitPICK,24,FNC,attack,elimination,11-13,2026-04-17,VCT 2026: EMEA Stage 1
644727,258391,LotusPICK,1,FNC,attack,elimination,0-1,2026-04-17,VCT 2026: EMEA Stage 1
644727,258391,LotusPICK,2,FNC,attack,elimination,0-2,2026-04-17,VCT 2026: EMEA Stage 1
644727,258391,LotusPICK,3,FNC,attack,elimination,0-3,2026-04-17,VCT 2026: EMEA Stage 1
644727,258391,LotusPICK,4,FNC,attack,detonate,0-4,2026-04-17,VCT 2026: EMEA Stage 1
644727,258391,LotusPICK,5,FNC,attack,detonate,0-5,2026-04-17,VCT 2026: EMEA Stage 1
644727,258391,LotusPICK,6,FNC,attack,elimination,0-6,2026-04-17,VCT 2026: EMEA Stage 1
644727,258391,LotusPICK,7,FNC,attack,detonate,0-7,2026-04-17,VCT 2026: EMEA Stage 1
644727,258391,LotusPICK,8,FNC,attack,elimination,0-8,2026-04-17,VCT 2026: EMEA Stage 1
644727,258391,LotusPICK,9,FNC,attack,elimination,0-9,2026-04-17,VCT 2026: EMEA Stage 1
644727,258391,LotusPICK,10,FNC,attack,elimination,0-10,2026-04-17,VCT 2026: EMEA Stage 1
644727,258391,LotusPICK,11,PCF,defense,defuse,1-10,2026-04-17,VCT 2026: EMEA Stage 1
644727,258391,LotusPICK,12,PCF,defense,defuse,2-10,2026-04-17,VCT 2026: EMEA Stage 1
644727,258391,LotusPICK,13,PCF,attack,elimination,3-10,2026-04-17,VCT 2026: EMEA Stage 1
644727,258391,LotusPICK,14,PCF,attack,elimination,4-10,2026-04-17,VCT 2026: EMEA Stage 1
644727,258391,LotusPICK,15,FNC,defense,elimination,4-11,2026-04-17,VCT 2026: EMEA Stage 1
644727,258391,LotusPICK,16,FNC,defense,elimination,4-12,2026-04-17,VCT 2026: EMEA Stage 1
644727,258391,LotusPICK,17,FNC,defense,elimination,4-13,2026-04-17,VCT 2026: EMEA Stage 1
644728,258393,SplitPICK,1,EF,defense,elimination,1-0,2026-04-22,VCT 2026: EMEA Stage 1
644728,258393,SplitPICK,2,PCF,attack,elimination,1-1,2026-04-22,VCT 2026: EMEA Stage 1
644728,258393,SplitPICK,3,PCF,attack,elimination,1-2,2026-04-22,VCT 2026: EMEA Stage 1
644728,258393,SplitPICK,4,PCF,attack,elimination,1-3,2026-04-22,VCT 2026: EMEA Stage 1
644728,258393,SplitPICK,5,PCF,attack,elimination,1-4,2026-04-22,VCT 2026: EMEA Stage 1
644728,258393,SplitPICK,6,EF,defense,elimination,2-4,2026-04-22,VCT 2026: EMEA Stage 1
644728,258393,SplitPICK,7,EF,defense,elimination,3-4,2026-04-22,VCT 2026: EMEA Stage 1
644728,258393,SplitPICK,8,EF,defense,elimination,4-4,2026-04-22,VCT 2026: EMEA Stage 1
644728,258393,SplitPICK,9,PCF,attack,elimination,4-5,2026-04-22,VCT 2026: EMEA Stage 1
644728,258393,SplitPICK,10,PCF,attack,detonate,4-6,2026-04-22,VCT 2026: EMEA Stage 1
