MatchID,step,team,action,map
660389,1,TH,ban,Haven
660389,2,FNC,ban,Pearl
660389,3,TH,pick,Fracture
660389,4,FNC,pick,Lotus
660389,5,TH,ban,Split
660389,6,FNC,ban,Breeze
660389,7,,remains,Ascent
660390,1,M8,ban,Breeze
660390,2,EF,ban,Haven
660390,3,M8,pick,Ascent
660390,4,EF,pick,Lotus
660390,5,M8,ban,Split
660390,6,EF,ban,Fracture
660390,7,,remains,Pearl
666490,1,GE,ban,Fracture
666490,2,PRX,ban,Haven
666490,3,GE,pick,Breeze
666490,4,PRX,pick,Lotus
666490,5,GE,ban,Split
666490,6,PRX,ban,Ascent
666490,7,,remains,Pearl
666491,1,FS,ban,Ascent
666491,2,T1,ban,Fracture
666491,3,FS,pick,Pearl
666491,4,T1,pick,Lotus
666491,5,FS,ban,Split
666491,6,T1,ban,Haven
666491,7,,remains,Breeze
666494,1,DFM,ban,Fracture
666494,2,RRQ,ban,Split
666494,3,DFM,pick,Ascent
666494,4,RRQ,pick,Breeze
666494,5,DFM,ban,Pearl
666494,6,RRQ,ban,Haven
666494,7,,remains,Lotus
666495,1,NS,ban,Fracture
666495,2,KRX,ban,Breeze
666495,3,NS,pick,Pearl
666495,4,KRX,pick,Split
666495,5,NS,ban,Lotus
666495,6,KRX,ban,Ascent
666495,7,,remains,Haven
666496,1,RRQ,ban,Split
666496,2,T1,ban,Fracture
666496,3,RRQ,pick,Haven
666496,4,T1,pick,Lotus
666496,5,RRQ,ban,Pearl
666496,6,T1,ban,Ascent
666496,7,,remains,Breeze
666497,1,KRX,ban,Lotus
666497,2,PRX,ban,Pearl
666497,3,KRX,pick,Ascent
666497,4,PRX,pick,Breeze
666497,5,KRX,ban,Fracture
666497,6,PRX,ban,Haven
666497,7,,remains,Split
298687,1,TYL,ban,Lotus
298687,2,TE,ban,Icebox
298687,3,TYL,pick,Ascent
298687,4,TE,pick,Sunset
298687,5,TYL,ban,Breeze
298687,6,TE,ban,Bind
298687,7,,remains,Split
298688,1,NOVA,ban,Breeze
298688,2,FPX,ban,Ascent
298688,3,NOVA,pick,Sunset
298688,4,FPX,pick,Lotus
298688,5,NOVA,ban,Icebox
298688,6,FPX,ban,Split
298688,7,,remains,Bind
298689,1,FPX,ban,Ascent
298689,2,TE,ban,Icebox
298689,3,FPX,pick,Sunset
298689,4,TE,pick,Bind
298689,5,FPX,ban,Split
298689,6,TE,ban,Breeze
298689,7,,remains,Lotus
298690,1,TYL,ban,Sunset
298690,2,NOVA,ban,Breeze
298690,3,TYL,pick,Ascent
298690,4,NOVA,pick,Split
298690,5,TYL,ban,Lotus
298690,6,NOVA,ban,Icebox
298690,7,,remains,Bind
298691,1,NOVA,ban,Breeze
298691,2,TE,ban,Icebox
298691,3,NOVA,pick,Split
298691,4,TE,pick,Lotus
298691,5,NOVA,ban,Bind
298691,6,TE,ban,Ascent
298691,7,,remains,Sunset
298692,1,JDG,ban,Breeze
298692,2,TEC,ban,Sunset
298692,3,JDG,pick,Lotus
298692,4,TEC,pick,Bind
298692,5,JDG,ban,Ascent
298692,6,TEC,ban,Icebox
298692,7,,remains,Split
298693,1,AG,ban,Lotus
298693,2,DRG,ban,Breeze
298693,3,AG,pick,Sunset
298693,4,DRG,pick,Ascent
298693,5,AG,ban,Bind
298693,6,DRG,ban,Split
298693,7,,remains,Icebox
298694,1,DRG,ban,Lotus
298694,2,TEC,ban,Ascent
298694,3,DRG,pick,Icebox
298694,4,TEC,pick,Split
298694,5,DRG,ban,Breeze
298694,6,TEC,ban,Sunset
298694,7,,remains,Bind
298695,1,AG,ban,Lotus
298695,2,JDG,ban,Breeze
298695,3,AG,pick,Icebox
298695,4,JDG,pick,Sunset
298695,5,AG,ban,Ascent
298695,6,JDG,ban,Bind
298695,7,,remains,Split
298696,1,JDG,ban,Breeze
298696,2,TEC,ban,Sunset
298696,3,JDG,pick,Bind
298696,4,TEC,pick,Icebox
298696,5,JDG,ban,Ascent
298696,6,TEC,ban,Split
298696,7,,remains,Lotus
298697,1,BLG,ban,Breeze
298697,2,WOL,ban,Lotus
298697,3,BLG,pick,Ascent
298697,4,WOL,pick,Icebox
298697,5,BLG,ban,Bind
298697,6,WOL,ban,Sunset
298697,7,,remains,Split
298698,1,EDG,ban,Icebox
298698,2,WOL,ban,Sunset
298698,3,EDG,pick,Bind
298698,4,WOL,pick,Ascent
298698,5,EDG,ban,Lotus
298698,6,WOL,ban,Split
298698,7,,remains,Breeze
298699,1,BLG,ban,Breeze
298699,2,WOL,ban,Lotus
298699,3,BLG,pick,Sunset
298699,4,WOL,pick,Icebox
298699,5,BLG,ban,Ascent
298699,6,WOL,ban,Split
298699,7,,remains,Bind
298830,1,TEC,ban,Sunset
298830,2,TE,ban,Icebox
298830,3,TEC,pick,Breeze
298830,4,TE,pick,Lotus
298830,5,TEC,ban,Bind
298830,6,TE,ban,Ascent
298830,7,,remains,Split
298831,1,TEC,ban,Bind
298831,2,BLG,ban,Breeze
298831,3,TEC,pick,Lotus
298831,4,BLG,pick,Ascent
298831,5,TEC,ban,Sunset
298831,6,BLG,ban,Split
298831,7,,remains,Icebox
298832,1,TE,ban,Icebox
298832,2,BLG,ban,Ascent
298832,3,TE,pick,Lotus
298832,4,BLG,pick,Sunset
298832,5,TE,ban,Breeze
298832,6,BLG,ban,Split
298832,7,,remains,Bind
298833,1,DRG,ban,Lotus
298833,2,FPX,ban,Bind
298833,3,DRG,pick,Ascent
298833,4,FPX,pick,Breeze
298833,5,DRG,ban,Split
298833,6,FPX,ban,Icebox
298833,7,,remains,Sunset
298834,1,TE,ban,Icebox
298834,2,EDG,ban,Lotus
298834,3,TE,pick,Sunset
298834,4,EDG,pick,Bind
298834,5,TE,ban,Split
298834,6,EDG,ban,Ascent
298834,7,,remains,Breeze
298835,1,FPX,ban,Bind
298835,2,EDG,ban,Lotus
298835,3,FPX,pick,Breeze
298835,4,EDG,pick,Split
298835,5,FPX,pick,Icebox
298835,6,EDG,pick,Ascent
298835,7,,remains,Sunset
319765,1,TYL,ban,Sunset
319765,2,BLG,ban,Ascent
319765,3,TYL,pick,Bind
319765,4,BLG,pick,Icebox
319765,5,TYL,ban,Breeze
319765,6,BLG,ban,Split
319765,7,,remains,Lotus
319766,1,TEC,ban,Ascent
319766,2,WOL,ban,Sunset
319766,3,TEC,pick,Split
319766,4,WOL,pick,Bind
319766,5,TEC,ban,Icebox
319766,6,WOL,ban,Breeze
319766,7,,remains,Lotus
319767,1,AG,ban,Ascent
319767,2,DRG,ban,Lotus
319767,3,AG,pick,Icebox
319767,4,DRG,pick,Sunset
319767,5,AG,ban,Bind
319767,6,DRG,ban,Split
319767,7,,remains,Breeze
319768,1,JDG,ban,Breeze
319768,2,EDG,ban,Lotus
319768,3,JDG,pick,Ascent
319768,4,EDG,pick,Bind
319768,5,JDG,ban,Sunset
319768,6,EDG,ban,Icebox
319768,7,,remains,Split
319769,1,TE,ban,Icebox
319769,2,NOVA,ban,Breeze
319769,3,TE,pick,Lotus
319769,4,NOVA,pick,Ascent
319769,5,TE,ban,Bind
319769,6,NOVA,ban,Split
319769,7,,remains,Sunset
319770,1,WOL,ban,Sunset
319770,2,FPX,ban,Split
319770,3,WOL,pick,Ascent
319770,4,FPX,pick,Lotus
319770,5,WOL,ban,Breeze
319770,6,FPX,ban,Bind
319770,7,,remains,Icebox
319771,1,NOVA,ban,Icebox
319771,2,JDG,ban,Breeze
319771,3,NOVA,pick,Sunset
319771,4,JDG,pick,Bind
319771,5,NOVA,ban,Lotus
319771,6,JDG,ban,Split
319771,7,,remains,Ascent
319772,1,FPX,ban,Split
319772,2,DRG,ban,Lotus
319772,3,FPX,pick,Breeze
319772,4,DRG,pick,Icebox
319772,5,FPX,ban,Bind
319772,6,DRG,ban,Ascent
319772,7,,remains,Sunset
319773,1,AG,ban,Ascent
319773,2,WOL,ban,Sunset
319773,3,AG,pick,Breeze
319773,4,WOL,pick,Icebox
319773,5,AG,ban,Lotus
319773,6,WOL,ban,Bind
319773,7,,remains,Split
319774,1,TE,ban,Icebox
319774,2,BLG,ban,Ascent
319774,3,TE,pick,Split
319774,4,BLG,pick,Breeze
319774,5,TE,ban,Lotus
319774,6,BLG,ban,Sunset
319774,7,,remains,Bind
319775,1,TEC,ban,Ascent
319775,2,DRG,ban,Lotus
319775,3,TEC,pick,Breeze
319775,4,DRG,pick,Split
319775,5,TEC,ban,Bind
319775,6,DRG,ban,Sunset
319775,7,,remains,Icebox
319776,1,EDG,ban,Lotus
319776,2,TYL,ban,Breeze
319776,3,EDG,pick,Sunset
319776,4,TYL,pick,Bind
319776,5,EDG,ban,Ascent
319776,6,TYL,ban,Icebox
319776,7,,remains,Split
319777,1,WOL,ban,Sunset
319777,2,TE,ban,Icebox
319777,3,WOL,pick,Ascent
319777,4,TE,pick,Lotus
319777,5,WOL,ban,Split
319777,6,TE,ban,Breeze
319777,7,,remains,Bind
319778,1,NOVA,ban,Breeze
319778,2,FPX,ban,Split
319778,3,NOVA,pick,Ascent
319778,4,FPX,pick,Lotus
319778,5,NOVA,ban,Icebox
319778,6,FPX,ban,Bind
319778,7,,remains,Sunset
319779,1,BLG,ban,Breeze
319779,2,AG,ban,Ascent
319779,3,BLG,pick,Lotus
319779,4,AG,pick,Bind
319779,5,BLG,ban,Icebox
319779,6,AG,ban,Sunset
319779,7,,remains,Split
319780,1,JDG,ban,Ascent
319780,2,DRG,ban,Lotus
319780,3,JDG,pick,Breeze
319780,4,DRG,pick,Icebox
319780,5,JDG,ban,Split
319780,6,DRG,ban,Sunset
319780,7,,remains,Bind
319781,1,TYL,ban,Sunset
319781,2,NOVA,ban,Breeze
319781,3,TYL,pick,Icebox
319781,4,NOVA,pick,Ascent
319781,5,TYL,ban,Lotus
319781,6,NOVA,ban,Bind
319781,7,,remains,Split
319782,1,EDG,ban,Lotus
319782,2,TEC,ban,Icebox
319782,3,EDG,pick,Ascent
319782,4,TEC,pick,Sunset
319782,5,EDG,ban,Breeze
319782,6,TEC,ban,Split
319782,7,,remains,Bind
319783,1,BLG,ban,Breeze
319783,2,TEC,ban,Ascent
319783,3,BLG,pick,Sunset
319783,4,TEC,pick,Bind
319783,5,BLG,ban,Split
319783,6,TEC,ban,Lotus
319783,7,,remains,Icebox
319784,1,DRG,ban,Lotus
319784,2,TE,ban,Icebox
319784,3,DRG,pick,Breeze
319784,4,TE,pick,Sunset
319784,5,DRG,ban,Bind
319784,6,TE,ban,Ascent
319784,7,,remains,Split
319785,1,WOL,ban,Bind
319785,2,TYL,ban,Icebox
319785,3,WOL,pick,Sunset
319785,4,TYL,pick,Split
319785,5,WOL,ban,Lotus
319785,6,TYL,ban,Breeze
319785,7,,remains,Ascent
319786,1,FPX,ban,Split
319786,2,EDG,ban,Lotus
319786,3,FPX,pick,Breeze
319786,4,EDG,pick,Bind
319786,5,FPX,ban,Sunset
319786,6,EDG,ban,Icebox
319786,7,,remains,Ascent
319787,1,AG,ban,Ascent
319787,2,NOVA,ban,Breeze
319787,3,AG,pick,Lotus
319787,4,NOVA,pick,Bind
319787,5,AG,ban,Sunset
319787,6,NOVA,ban,Icebox
319787,7,,remains,Split
319788,1,JDG,ban,Breeze
319788,2,BLG,ban,Ascent
319788,3,JDG,pick,Icebox
319788,4,BLG,pick,Lotus
319788,5,JDG,ban,Split
319788,6,BLG,ban,Sunset
319788,7,,remains,Bind
319789,1,AG,ban,Ascent
319789,2,EDG,ban,Lotus
319789,3,AG,pick,Sunset
319789,4,EDG,pick,Icebox
319789,5,AG,ban,Split
319789,6,EDG,ban,Bind
319789,7,,remains,Breeze
319790,1,JDG,ban,Breeze
319790,2,WOL,ban,Bind
319790,3,JDG,pick,Lotus
319790,4,WOL,pick,Ascent
319790,5,JDG,ban,Split
319790,6,WOL,ban,Icebox
319790,7,,remains,Sunset
319791,1,TYL,ban,Sunset
319791,2,DRG,ban,Lotus
319791,3,TYL,pick,Bind
319791,4,DRG,pick,Breeze
319791,5,TYL,ban,Icebox
319791,6,DRG,ban,Ascent
319791,7,,remains,Split
319792,1,BLG,ban,Breeze
319792,2,FPX,ban,Split
319792,3,BLG,pick,Icebox
319792,4,FPX,pick,Lotus
319792,5,BLG,ban,Ascent
319792,6,FPX,ban,Bind
319792,7,,remains,Sunset
319793,1,NOVA,ban,Breeze
319793,2,TEC,ban,Ascent
319793,3,NOVA,pick,Split
319793,4,TEC,pick,Lotus
319793,5,NOVA,ban,Icebox
319793,6,TEC,ban,Bind
319793,7,,remains,Sunset
319794,1,TE,ban,Icebox
319794,2,EDG,ban,Lotus
319794,3,TE,pick,Sunset
319794,4,EDG,pick,Breeze
319794,5,TE,ban,Ascent
319794,6,EDG,ban,Split
319794,7,,remains,Bind
342356,1,TE,ban,Icebox
342356,2,AG,ban,Ascent
342356,3,TE,pick,Sunset
342356,4,AG,pick,Breeze
342356,5,TE,ban,Bind
342356,6,AG,ban,Split
342356,7,,remains,Lotus
342357,1,NOVA,ban,Breeze
342357,2,DRG,ban,Lotus
342357,3,NOVA,pick,Bind
342357,4,DRG,pick,Ascent
342357,5,NOVA,ban,Icebox
342357,6,DRG,ban,Split
342357,7,,remains,Sunset
342358,1,TE,ban,Icebox
342358,2,FPX,ban,Split
342358,3,TE,pick,Bind
342358,4,FPX,pick,Lotus
342358,5,TE,ban,Ascent
342358,6,FPX,ban,Breeze
342358,7,,remains,Sunset
342359,1,DRG,ban,Sunset
342359,2,EDG,ban,Icebox
342359,3,DRG,pick,Ascent
342359,4,EDG,pick,Split
342359,5,DRG,ban,Lotus
342359,6,EDG,ban,Breeze
342359,7,,remains,Bind
342360,1,FPX,ban,Split
342360,2,EDG,ban,Lotus
342360,3,FPX,pick,Icebox
342360,4,EDG,pick,Breeze
342360,5,FPX,ban,Sunset
342360,6,EDG,ban,Ascent
342360,7,,remains,Bind
342361,1,TE,ban,Icebox
342361,2,DRG,ban,Lotus
342361,3,TE,pick,Sunset
342361,4,DRG,pick,Split
342361,5,TE,ban,Ascent
342361,6,DRG,ban,Breeze
342361,7,,remains,Bind
342362,1,EDG,ban,Icebox
342362,2,DRG,ban,Sunset
342362,3,EDG,pick,Breeze
342362,4,DRG,pick,Split
342362,5,EDG,pick,Ascent
342362,6,DRG,pick,Bind
342362,7,,remains,Lotus
342363,1,FPX,ban,Split
342363,2,FPX,ban,Sunset
342363,3,FPX,pick,Lotus
342363,4,EDG,pick,Bind
342363,5,FPX,pick,Icebox
342363,6,EDG,pick,Breeze
342363,7,,remains,Ascent
359603,1,JDG,ban,Breeze
359603,2,TEC,ban,Bind
359603,3,JDG,pick,Icebox
359603,4,TEC,pick,Lotus
359603,5,JDG,ban,Split
359603,6,TEC,ban,Sunset
359603,7,,remains,Ascent
359604,1,AG,ban,Ascent
359604,2,TYL,ban,Lotus
359604,3,AG,pick,Sunset
359604,4,TYL,pick,Icebox
359604,5,AG,ban,Bind
359604,6,TYL,ban,Breeze
359604,7,,remains,Split
359605,1,WOL,ban,Lotus
359605,2,BLG,ban,Breeze
359605,3,WOL,pick,Sunset
359605,4,BLG,pick,Bind
359605,5,WOL,ban,Ascent
359605,6,BLG,ban,Icebox
359605,7,,remains,Split
359606,1,DRG,ban,Bind
359606,2,NOVA,ban,Haven
359606,3,DRG,pick,Ascent
359606,4,NOVA,pick,Lotus
359606,5,DRG,ban,Split
359606,6,NOVA,ban,Icebox
359606,7,,remains,Sunset
359607,1,TE,ban,Icebox
359607,2,FPX,ban,Split
359607,3,TE,pick,Haven
359607,4,FPX,pick,Lotus
359607,5,TE,ban,Ascent
359607,6,FPX,ban,Bind
359607,7,,remains,Sunset
359608,1,AG,ban,Lotus
359608,2,TEC,ban,Split
359608,3,AG,pick,Sunset
359608,4,TEC,pick,Icebox
359608,5,AG,ban,Bind
359608,6,TEC,ban,Haven
359608,7,,remains,Ascent
359609,1,WOL,ban,Haven
359609,2,EDG,ban,Ascent
359609,3,WOL,pick,Split
359609,4,EDG,pick,Bind
359609,5,WOL,ban,Lotus
359609,6,EDG,ban,Sunset
359609,7,,remains,Icebox
359610,1,TYL,ban,Lotus
359610,2,TE,ban,Icebox
359610,3,TYL,pick,Split
359610,4,TE,pick,Sunset
359610,5,TYL,ban,Ascent
359610,6,TE,ban,Bind
359610,7,,remains,Haven
359611,1,BLG,ban,Sunset
359611,2,NOVA,ban,Haven
359611,3,BLG,pick,Split
359611,4,NOVA,pick,Bind
359611,5,BLG,ban,Icebox
359611,6,NOVA,ban,Lotus
359611,7,,remains,Ascent
359612,1,JDG,ban,Ascent
359612,2,FPX,ban,Split
359612,3,JDG,pick,Sunset
359612,4,FPX,pick,Haven
359612,5,JDG,ban,Lotus
359612,6,FPX,ban,Icebox
359612,7,,remains,Bind
359613,1,EDG,ban,Ascent
359613,2,DRG,ban,Bind
359613,3,EDG,pick,Lotus
359613,4,DRG,pick,Haven
359613,5,EDG,ban,Icebox
359613,6,DRG,ban,Sunset
359613,7,,remains,Split
359614,1,WOL,ban,Lotus
359614,2,NOVA,ban,Haven
359614,3,WOL,pick,Icebox
359614,4,NOVA,pick,Sunset
359614,5,WOL,ban,Split
359614,6,NOVA,ban,Ascent
359614,7,,remains,Bind
359615,1,JDG,ban,Split
359615,2,TE,ban,Icebox
359615,3,JDG,pick,Bind
359615,4,TE,pick,Sunset
359615,5,JDG,ban,Lotus
359615,6,TE,ban,Ascent
359615,7,,remains,Haven
359616,1,TEC,ban,Split
359616,2,TYL,ban,Lotus
359616,3,TEC,pick,Bind
359616,4,TYL,pick,Ascent
359616,5,TEC,ban,Haven
359616,6,TYL,ban,Sunset
359616,7,,remains,Icebox
359617,1,AG,ban,Lotus
359617,2,FPX,ban,Split
359617,3,AG,pick,Sunset
359617,4,FPX,pick,Haven
359617,5,AG,ban,Bind
359617,6,FPX,ban,Icebox
359617,7,,remains,Ascent
359618,1,BLG,ban,Icebox
359618,2,DRG,ban,Bind
359618,3,BLG,pick,Lotus
359618,4,DRG,pick,Ascent
359618,5,BLG,ban,Haven
359618,6,DRG,ban,Sunset
359618,7,,remains,Split
359619,1,NOVA,ban,Haven
359619,2,EDG,ban,Ascent
359619,3,NOVA,pick,Lotus
359619,4,EDG,pick,Bind
359619,5,NOVA,ban,Split
359619,6,EDG,ban,Icebox
359619,7,,remains,Sunset
359621,1,AG,ban,Lotus
359621,2,TE,ban,Icebox
359621,3,AG,pick,Haven
359621,4,TE,pick,Sunset
359621,5,AG,ban,Ascent
359621,6,TE,ban,Bind
359621,7,,remains,Split
359622,1,FPX,ban,Split
359622,2,TEC,ban,Haven
359622,3,FPX,pick,Lotus
359622,4,TEC,pick,Sunset
359622,5,FPX,ban,Icebox
359622,6,TEC,ban,Ascent
359622,7,,remains,Bind
359623,1,JDG,ban,Sunset
359623,2,TYL,ban,Lotus
359623,3,JDG,pick,Haven
359623,4,TYL,pick,Icebox
359623,5,JDG,ban,Ascent
359623,6,TYL,ban,Split
359623,7,,remains,Bind
359624,1,WOL,ban,Lotus
359624,2,DRG,ban,Sunset
359624,3,WOL,pick,Icebox
359624,4,DRG,pick,Ascent
359624,5,WOL,ban,Split
359624,6,DRG,ban,Bind
359624,7,,remains,Haven
359625,1,TE,ban,Icebox
359625,2,TEC,ban,Split
359625,3,TE,pick,Lotus
359625,4,TEC,pick,Bind
359625,5,TE,ban,Ascent
359625,6,TEC,ban,Sunset
359625,7,,remains,Haven
359626,1,BLG,ban,Bind
359626,2,EDG,ban,Split
359626,3,BLG,pick,Icebox
359626,4,EDG,pick,Haven
359626,5,BLG,ban,Sunset
359626,6,EDG,ban,Ascent
359626,7,,remains,Lotus
359627,1,JDG,ban,Sunset
359627,2,AG,ban,Bind
359627,3,JDG,pick,Haven
359627,4,AG,pick,Icebox
359627,5,JDG,ban,Lotus
359627,6,AG,ban,Ascent
359627,7,,remains,Split
359628,1,TYL,ban,Lotus
359628,2,FPX,ban,Split
359628,3,TYL,pick,Icebox
359628,4,FPX,pick,Haven
359628,5,TYL,ban,Bind
359628,6,FPX,ban,Sunset
359628,7,,remains,Ascent
370722,1,BLG,ban,Haven
370722,2,JDG,ban,Abyss
370722,3,BLG,pick,Sunset
370722,4,JDG,pick,Icebox
370722,5,BLG,ban,Bind
370722,6,JDG,ban,Ascent
370722,7,,remains,Lotus
370723,1,AG,ban,Abyss
370723,2,TE,ban,Icebox
370723,3,AG,pick,Lotus
370723,4,TE,pick,Sunset
370723,5,AG,ban,Ascent
370723,6,TE,ban,Bind
370723,7,,remains,Haven
370724,1,BLG,ban,Haven
370724,2,EDG,ban,Ascent
370724,3,BLG,pick,Sunset
370724,4,EDG,pick,Bind
370724,5,BLG,ban,Icebox
370724,6,EDG,ban,Abyss
370724,7,,remains,Lotus
370725,1,TE,ban,Icebox
370725,2,FPX,ban,Sunset
370725,3,TE,pick,Ascent
370725,4,FPX,pick,Haven
370725,5,TE,ban,Abyss
370725,6,FPX,ban,Bind
370725,7,,remains,Lotus
370726,1,TE,ban,Icebox
370726,2,EDG,ban,Ascent
370726,3,TE,pick,Sunset
370726,4,EDG,pick,Abyss
370726,5,TE,ban,Haven
370726,6,EDG,ban,Bind
370726,7,,remains,Lotus
370727,1,EDG,ban,Ascent
370727,2,EDG,ban,Lotus
370727,3,EDG,pick,Sunset
370727,4,FPX,pick,Abyss
370727,5,EDG,pick,Haven
370727,6,FPX,pick,Icebox
370727,7,,remains,Bind
370728,1,BLG,ban,Haven
370728,2,FPX,ban,Sunset
370728,3,BLG,pick,Ascent
370728,4,FPX,pick,Icebox
370728,5,BLG,ban,Abyss
370728,6,FPX,ban,Bind
370728,7,,remains,Lotus
370729,1,FPX,ban,Sunset
370729,2,TE,ban,Icebox
370729,3,FPX,pick,Lotus
370729,4,TE,pick,Ascent
370729,5,FPX,pick,Abyss
370729,6,TE,pick,Bind
370729,7,,remains,Haven
430837,1,XLG,ban,Fracture
430837,2,WOL,ban,Bind
430837,3,XLG,pick,Lotus
430837,4,WOL,pick,Split
430837,5,XLG,ban,Pearl
430837,6,WOL,ban,Haven
430837,7,,remains,Abyss
430838,1,TEC,ban,Split
430838,2,TYL,ban,Lotus
430838,3,TEC,pick,Fracture
430838,4,TYL,pick,Abyss
430838,5,TEC,ban,Bind
430838,6,TYL,ban,Haven
430838,7,,remains,Pearl
430839,1,JDG,ban,Lotus
430839,2,DRG,ban,Fracture
430839,3,JDG,pick,Abyss
430839,4,DRG,pick,Haven
430839,5,JDG,ban,Split
430839,6,DRG,ban,Pearl
430839,7,,remains,Bind
430840,1,NOVA,ban,Haven
430840,2,AG,ban,Fracture
430840,3,NOVA,pick,Abyss
430840,4,AG,pick,Bind
430840,5,NOVA,ban,Lotus
430840,6,AG,ban,Pearl
430840,7,,remains,Split
430841,1,XLG,ban,Fracture
430841,2,BLG,ban,Bind
430841,3,XLG,pick,Haven
430841,4,BLG,pick,Lotus
430841,5,XLG,ban,Pearl
430841,6,BLG,ban,Split
430841,7,,remains,Abyss
430842,1,TEC,ban,Lotus
430842,2,FPX,ban,Split
430842,3,TEC,pick,Abyss
430842,4,FPX,pick,Fracture
430842,5,TEC,ban,Haven
430842,6,FPX,ban,Bind
430842,7,,remains,Pearl
430843,1,TE,ban,Haven
430843,2,DRG,ban,Fracture
430843,3,TE,pick,Pearl
430843,4,DRG,pick,Abyss
430843,5,TE,ban,Split
430843,6,DRG,ban,Lotus
430843,7,,remains,Bind
430844,1,NOVA,ban,Haven
430844,2,EDG,ban,Abyss
430844,3,NOVA,pick,Split
430844,4,EDG,pick,Fracture
430844,5,NOVA,ban,Pearl
430844,6,EDG,ban,Lotus
430844,7,,remains,Bind
430845,1,BLG,ban,Fracture
430845,2,FPX,ban,Split
430845,3,BLG,pick,Bind
430845,4,FPX,pick,Lotus
430845,5,BLG,ban,Pearl
430845,6,FPX,ban,Haven
430845,7,,remains,Abyss
430846,1,TE,ban,Haven
430846,2,EDG,ban,Abyss
430846,3,TE,pick,Lotus
430846,4,EDG,pick,Bind
430846,5,TE,ban,Split
430846,6,EDG,ban,Pearl
430846,7,,remains,Fracture
430847,1,TE,ban,Abyss
430847,2,BLG,ban,Fracture
430847,3,TE,pick,Bind
430847,4,BLG,pick,Haven
430847,5,TE,ban,Pearl
430847,6,BLG,ban,Split
430847,7,,remains,Lotus
430848,1,TE,ban,Haven
430848,2,TE,ban,Split
430848,3,TE,pick,Lotus
430848,4,EDG,pick,Bind
430848,5,TE,pick,Abyss
430848,6,EDG,pick,Fracture
430848,7,,remains,Pearl
430849,1,WOL,ban,Bind
430849,2,NOVA,ban,Haven
430849,3,WOL,pick,Fracture
430849,4,NOVA,pick,Abyss
430849,5,WOL,ban,Lotus
430849,6,NOVA,ban,Pearl
430849,7,,remains,Split
430850,1,TYL,ban,Lotus
430850,2,DRG,ban,Fracture
430850,3,TYL,pick,Pearl
430850,4,DRG,pick,Haven
430850,5,TYL,ban,Split
430850,6,DRG,ban,Bind
430850,7,,remains,Abyss
430851,1,JDG,ban,Lotus
430851,2,TEC,ban,Split
430851,3,JDG,pick,Fracture
430851,4,TEC,pick,Abyss
430851,5,JDG,ban,Bind
430851,6,TEC,ban,Haven
430851,7,,remains,Pearl
430853,1,AG,ban,Haven
430853,2,XLG,ban,Fracture
430853,3,AG,pick,Abyss
430853,4,XLG,pick,Bind
430853,5,AG,ban,Pearl
430853,6,XLG,ban,Split
430853,7,,remains,Lotus
430854,1,DRG,ban,Fracture
430854,2,NOVA,ban,Haven
430854,3,DRG,pick,Pearl
430854,4,NOVA,pick,Bind
430854,5,DRG,ban,Split
430854,6,NOVA,ban,Lotus
430854,7,,remains,Abyss
430855,1,JDG,ban,Lotus
430855,2,XLG,ban,Fracture
430855,3,JDG,pick,Pearl
430855,4,XLG,pick,Bind
430855,5,JDG,ban,Split
430855,6,XLG,ban,Abyss
430855,7,,remains,Haven
430856,1,DRG,ban,Fracture
430856,2,FPX,ban,Split
430856,3,DRG,pick,Abyss
430856,4,FPX,pick,Pearl
430856,5,DRG,ban,Lotus
430856,6,FPX,ban,Bind
430856,7,,remains,Haven
430857,1,EDG,ban,Abyss
430857,2,XLG,ban,Fracture
430857,3,EDG,pick,Lotus
430857,4,XLG,pick,Bind
430857,5,EDG,ban,Split
430857,6,XLG,ban,Pearl
430857,7,,remains,Haven
430858,1,DRG,ban,Fracture
430858,2,EDG,ban,Abyss
430858,3,DRG,pick,Haven
430858,4,EDG,pick,Pearl
430858,5,DRG,ban,Bind
430858,6,EDG,ban,Split
430858,7,,remains,Lotus
430860,1,BLG,ban,Fracture
430860,2,EDG,ban,Abyss
430860,3,BLG,pick,Pearl
430860,4,EDG,pick,Haven
430860,5,BLG,pick,Lotus
430860,6,EDG,pick,Bind
430860,7,,remains,Split
450047,1,BLG,ban,Lotus
450047,2,XLG,ban,Ascent
450047,3,BLG,pick,Pearl
450047,4,XLG,pick,Icebox
450047,5,BLG,ban,Split
450047,6,XLG,ban,Haven
450047,7,,remains,Fracture
450048,1,TE,ban,Icebox
450048,2,AG,ban,Fracture
450048,3,TE,pick,Pearl
450048,4,AG,pick,Lotus
450048,5,TE,ban,Haven
450048,6,AG,ban,Ascent
450048,7,,remains,Split
450049,1,NOVA,ban,Ascent
450049,2,DRG,ban,Split
450049,3,NOVA,pick,Fracture
450049,4,DRG,pick,Lotus
450049,5,NOVA,ban,Icebox
450049,6,DRG,ban,Pearl
450049,7,,remains,Haven
450050,1,TYL,ban,Ascent
450050,2,EDG,ban,Lotus
450050,3,TYL,pick,Fracture
450050,4,EDG,pick,Haven
450050,5,TYL,ban,Icebox
450050,6,EDG,ban,Pearl
450050,7,,remains,Split
450051,1,WOL,ban,Icebox
450051,2,JDG,ban,Ascent
450051,3,WOL,pick,Pearl
450051,4,JDG,pick,Haven
450051,5,WOL,ban,Lotus
450051,6,JDG,ban,Fracture
