MatchID,MapNum,WinnerOrg,Score,MatchName
459846,212701,TL,13-9,Group Stage: Week 4
459846,all,TL,2-0,Group Stage: Week 4
459847,207207,BBL,14-12,Group Stage: Week 4
459847,207208,BBL,13-2,Group Stage: Week 4
459847,all,BBL,2-0,Group Stage: Week 4
459848,207210,GX,13-10,Group Stage: Week 4
459848,207211,FNC,13-5,Group Stage: Week 4
459848,207212,FNC,13-10,Group Stage: Week 4
459848,all,FNC,2-1,Group Stage: Week 4
459849,207214,FUT,13-5,Group Stage: Week 4
459849,207215,FUT,13-11,Group Stage: Week 4
459849,212913,KC,14-12,Group Stage: Week 4
459849,all,FUT,2-1,Group Stage: Week 4
459850,207216,TH,13-3,Group Stage: Week 4
459850,207217,TH,13-8,Group Stage: Week 4
459850,all,TH,2-0,Group Stage: Week 4
459852,207219,BBL,25-23,Group Stage: Week 5
459852,207220,BBL,13-11,Group Stage: Week 5
459852,all,BBL,2-0,Group Stage: Week 5
459853,207222,GX,13-7,Group Stage: Week 5
459853,207223,GX,13-9,Group Stage: Week 5
459853,all,GX,2-0,Group Stage: Week 5
459854,207225,M8,13-11,Group Stage: Week 5
459854,207226,MKOI,13-6,Group Stage: Week 5
459854,207227,MKOI,13-9,Group Stage: Week 5
459854,all,MKOI,2-1,Group Stage: Week 5
459855,207228,NAVI,13-5,Group Stage: Week 5
459855,207229,NAVI,13-11,Group Stage: Week 5
459855,all,NAVI,2-0,Group Stage: Week 5
459856,207232,KC,13-9,Group Stage: Week 5
459856,207233,TL,13-6,Group Stage: Week 5
459856,214836,TL,13-6,Group Stage: Week 5
459856,all,TL,2-1,Group Stage: Week 5
459857,207235,TH,13-5,Group Stage: Week 5
459857,215378,TH,13-10,Group Stage: Week 5
459857,all,TH,2-0,Group Stage: Week 5
473833,212502,TLN,13-6,Playoffs: Upper Round 1
473833,212503,GEN,13-6,Playoffs: Upper Round 1
473833,212504,GEN,13-3,Playoffs: Upper Round 1
473833,all,GEN,2-1,Playoffs: Upper Round 1
473834,212505,KRX,15-13,Playoffs: Upper Round 1
473834,212506,KRX,14-12,Playoffs: Upper Round 1
473834,all,KRX,2-0,Playoffs: Upper Round 1
473835,212508,TLN,13-9,Playoffs: Lower Round 1
473835,212509,NS,13-7,Playoffs: Lower Round 1
473835,212510,TLN,13-9,Playoffs: Lower Round 1
473835,all,TLN,2-1,Playoffs: Lower Round 1
473836,212511,T1,13-3,Playoffs: Lower Round 1
473836,212512,PRX,13-4,Playoffs: Lower Round 1
473836,212513,PRX,13-2,Playoffs: Lower Round 1
473836,all,PRX,2-1,Playoffs: Lower Round 1
473837,212514,GEN,13-8,Playoffs: Upper Semifinals
473837,212515,GEN,13-6,Playoffs: Upper Semifinals
473837,all,GEN,2-0,Playoffs: Upper Semifinals
473838,212517,KRX,13-11,Playoffs: Upper Semifinals
473838,212518,RRQ,13-4,Playoffs: Upper Semifinals
473838,212519,RRQ,14-12,Playoffs: Upper Semifinals
473838,all,RRQ,2-1,Playoffs: Upper Semifinals
473839,212520,KRX,13-4,Playoffs: Lower Round 2
473839,212521,KRX,14-12,Playoffs: Lower Round 2
473839,all,KRX,2-0,Playoffs: Lower Round 2
473840,212523,PRX,13-5,Playoffs: Lower Round 2
473840,212524,PRX,13-8,Playoffs: Lower Round 2
473840,all,PRX,2-0,Playoffs: Lower Round 2
473841,212526,GEN,13-5,Playoffs: Upper Final
473841,212527,GEN,13-8,Playoffs: Upper Final
473841,all,GEN,2-0,Playoffs: Upper Final
473842,212529,PRX,13-11,Playoffs: Lower Round 3
473842,212530,PRX,13-8,Playoffs: Lower Round 3
473842,all,PRX,2-0,Playoffs: Lower Round 3
473843,212532,PRX,13-2,Playoffs: Lower Final
473843,212533,RRQ,14-12,Playoffs: Lower Final
473843,212534,RRQ,14-12,Playoffs: Lower Final
473843,212535,PRX,13-3,Playoffs: Lower Final
473843,212536,RRQ,13-6,Playoffs: Lower Final
473843,all,RRQ,3-2,Playoffs: Lower Final
473844,212537,GEN,13-8,Playoffs: Grand Final
473844,212538,RRQ,13-11,Playoffs: Grand Final
473844,212539,RRQ,13-9,Playoffs: Grand Final
473844,212540,RRQ,13-11,Playoffs: Grand Final
473844,all,RRQ,3-1,Playoffs: Grand Final
475897,213487,MIBR,13-10,Playoffs: Upper Round 1
475897,213488,MIBR,13-4,Playoffs: Upper Round 1
475897,all,MIBR,2-0,Playoffs: Upper Round 1
475898,213490,SEN,13-9,Playoffs: Upper Round 1
475898,213491,SEN,13-9,Playoffs: Upper Round 1
475898,all,SEN,2-0,Playoffs: Upper Round 1
475899,213493,MIBR,13-8,Playoffs: Upper Semifinals
475899,213494,MIBR,13-5,Playoffs: Upper Semifinals
475899,all,MIBR,2-0,Playoffs: Upper Semifinals
475900,213496,G2,13-5,Playoffs: Upper Semifinals
475900,213497,SEN,13-11,Playoffs: Upper Semifinals
475900,213498,SEN,13-11,Playoffs: Upper Semifinals
475900,all,SEN,2-1,Playoffs: Upper Semifinals
475901,213499,SEN,13-7,Playoffs: Upper Final
475901,213500,SEN,13-11,Playoffs: Upper Final
475901,all,SEN,2-0,Playoffs: Upper Final
475902,213502,G2,13-9,Playoffs: Grand Final
475902,213503,G2,13-9,Playoffs: Grand Final
475902,213504,SEN,13-10,Playoffs: Grand Final
475902,213505,G2,13-10,Playoffs: Grand Final
475902,all,G2,3-1,Playoffs: Grand Final
475903,213507,100T,13-5,Playoffs: Lower Round 1
475903,213508,100T,13-11,Playoffs: Lower Round 1
475903,all,100T,2-0,Playoffs: Lower Round 1
475904,213510,EG,13-9,Playoffs: Lower Round 1
475904,213511,EG,15-13,Playoffs: Lower Round 1
475904,all,EG,2-0,Playoffs: Lower Round 1
475905,213513,G2,13-4,Playoffs: Lower Round 2
475905,213514,100T,14-12,Playoffs: Lower Round 2
475905,213515,G2,16-14,Playoffs: Lower Round 2
475905,all,G2,2-1,Playoffs: Lower Round 2
475906,213516,EG,14-12,Playoffs: Lower Round 2
475906,213517,EG,13-11,Playoffs: Lower Round 2
475906,all,EG,2-0,Playoffs: Lower Round 2
475907,213519,EG,13-9,Playoffs: Lower Round 3
475907,213520,G2,13-7,Playoffs: Lower Round 3
475907,213521,G2,13-11,Playoffs: Lower Round 3
475907,all,G2,2-1,Playoffs: Lower Round 3
475908,213522,MIBR,13-10,Playoffs: Lower Final
475908,213523,G2,15-13,Playoffs: Lower Final
475908,213524,G2,13-10,Playoffs: Lower Final
475908,215607,G2,13-8,Playoffs: Lower Final
475908,all,G2,3-1,Playoffs: Lower Final
482503,215379,BBL,13-9,Playoffs: Upper Round 1
482503,215380,BBL,13-10,Playoffs: Upper Round 1
482503,all,BBL,2-0,Playoffs: Upper Round 1
482504,215383,FNC,13-8,Playoffs: Upper Round 1
482504,216517,FNC,13-6,Playoffs: Upper Round 1
482504,all,FNC,2-0,Playoffs: Upper Round 1
482505,215385,KC,14-12,Playoffs: Lower Round 1
482505,215386,NAVI,13-11,Playoffs: Lower Round 1
482505,216537,NAVI,13-11,Playoffs: Lower Round 1
482505,all,NAVI,2-1,Playoffs: Lower Round 1
482506,215389,FUT,13-6,Playoffs: Lower Round 1
482506,216584,FUT,13-7,Playoffs: Lower Round 1
482506,all,FUT,2-0,Playoffs: Lower Round 1
482507,215392,TH,14-12,Playoffs: Upper Semifinals
482507,216644,TH,13-10,Playoffs: Upper Semifinals
482507,all,TH,2-0,Playoffs: Upper Semifinals
482508,215394,FNC,13-10,Playoffs: Upper Semifinals
482508,215395,TL,13-11,Playoffs: Upper Semifinals
482508,215396,FNC,14-12,Playoffs: Upper Semifinals
482508,all,FNC,2-1,Playoffs: Upper Semifinals
482509,215397,NAVI,13-11,Playoffs: Lower Round 2
482509,215398,TL,13-4,Playoffs: Lower Round 2
482509,215399,TL,13-8,Playoffs: Lower Round 2
482509,all,TL,2-1,Playoffs: Lower Round 2
482510,215402,BBL,13-10,Playoffs: Lower Round 2
482510,216645,BBL,13-2,Playoffs: Lower Round 2
482510,216646,FUT,14-12,Playoffs: Lower Round 2
482510,all,BBL,2-1,Playoffs: Lower Round 2
482511,215403,TL,13-11,Playoffs: Lower Round 3
482511,215404,BBL,13-7,Playoffs: Lower Round 3
482511,215405,TL,13-8,Playoffs: Lower Round 3
482511,all,TL,2-1,Playoffs: Lower Round 3
482512,215406,TH,13-3,Playoffs: Lower Final
482512,215407,TH,13-10,Playoffs: Lower Final
482512,215408,TH,13-2,Playoffs: Lower Final
482512,all,TH,3-0,Playoffs: Lower Final
482513,215411,FNC,13-4,Playoffs: Grand Final
482513,215412,FNC,13-9,Playoffs: Grand Final
482513,215413,FNC,14-12,Playoffs: Grand Final
482513,all,FNC,3-0,Playoffs: Grand Final
482515,215416,FNC,13-6,Playoffs: Upper Final
482515,217080,FNC,13-8,Playoffs: Upper Final
482515,all,FNC,2-0,Playoffs: Upper Final
490306,217247,GEN,13-5,Swiss Stage: Round 1
490306,217248,GEN,13-1,Swiss Stage: Round 1
490306,all,GEN,2-0,Swiss Stage: Round 1
490307,217250,BLG,13-10,Swiss Stage: Round 1
490307,217251,TL,16-14,Swiss Stage: Round 1
490307,217252,BLG,13-10,Swiss Stage: Round 1
490307,all,BLG,2-1,Swiss Stage: Round 1
490308,217253,SEN,13-11,Swiss Stage: Round 1
490308,217254,SEN,13-8,Swiss Stage: Round 1
490308,all,SEN,2-0,Swiss Stage: Round 1
490309,217256,PRX,13-1,Swiss Stage: Round 1
490309,217257,PRX,13-9,Swiss Stage: Round 1
490309,all,PRX,2-0,Swiss Stage: Round 1
490310,217259,GEN,13-11,Swiss Stage: Round 2 (1-0)
490310,217260,GEN,13-3,Swiss Stage: Round 2 (1-0)
490310,all,GEN,2-0,Swiss Stage: Round 2 (1-0)
490311,217262,BLG,13-9,Swiss Stage: Round 2 (1-0)
490311,217263,SEN,13-5,Swiss Stage: Round 2 (1-0)
490311,217264,SEN,13-9,Swiss Stage: Round 2 (1-0)
490311,all,SEN,2-1,Swiss Stage: Round 2 (1-0)
490312,217265,WOL,13-10,Swiss Stage: Round 2 (0-1)
490312,217266,WOL,13-9,Swiss Stage: Round 2 (0-1)
490312,all,WOL,2-0,Swiss Stage: Round 2 (0-1)
490313,217268,TL,13-6,Swiss Stage: Round 2 (0-1)
490313,217269,TL,13-7,Swiss Stage: Round 2 (0-1)
490313,all,TL,2-0,Swiss Stage: Round 2 (0-1)
490314,217271,TL,15-13,Swiss Stage: Round 3 (1-1)
490314,217272,PRX,13-5,Swiss Stage: Round 3 (1-1)
490314,217273,PRX,14-12,Swiss Stage: Round 3 (1-1)
490314,all,PRX,2-1,Swiss Stage: Round 3 (1-1)
490315,217275,WOL,13-10,Swiss Stage: Round 3 (1-1)
490315,221383,WOL,13-5,Swiss Stage: Round 3 (1-1)
490315,all,WOL,2-0,Swiss Stage: Round 3 (1-1)
498621,221147,SEN,13-6,Playoffs: Upper Quarterfinals
498621,221148,SEN,13-6,Playoffs: Upper Quarterfinals
498621,all,SEN,2-0,Playoffs: Upper Quarterfinals
498622,221150,PRX,13-10,Playoffs: Upper Quarterfinals
498622,221151,PRX,13-11,Playoffs: Upper Quarterfinals
498622,all,PRX,2-0,Playoffs: Upper Quarterfinals
498623,221153,WOL,13-11,Playoffs: Upper Quarterfinals
498623,221154,WOL,13-8,Playoffs: Upper Quarterfinals
498623,all,WOL,2-0,Playoffs: Upper Quarterfinals
498624,221156,GEN,13-11,Playoffs: Upper Quarterfinals
498624,221157,FNC,14-12,Playoffs: Upper Quarterfinals
498624,221158,GEN,13-6,Playoffs: Upper Quarterfinals
498624,all,GEN,2-1,Playoffs: Upper Quarterfinals
498625,221159,PRX,13-3,Playoffs: Upper Semifinals
498625,221160,PRX,13-11,Playoffs: Upper Semifinals
498625,all,PRX,2-0,Playoffs: Upper Semifinals
498626,221162,WOL,13-11,Playoffs: Upper Semifinals
498626,221163,WOL,13-9,Playoffs: Upper Semifinals
498626,all,WOL,2-0,Playoffs: Upper Semifinals
498627,221165,PRX,14-12,Playoffs: Upper Final
498627,221166,PRX,13-8,Playoffs: Upper Final
498627,all,PRX,2-0,Playoffs: Upper Final
498628,221168,PRX,13-11,Playoffs: Grand Final
498628,221169,FNC,17-15,Playoffs: Grand Final
498628,221170,PRX,13-10,Playoffs: Grand Final
498628,221171,PRX,14-12,Playoffs: Grand Final
498628,all,PRX,3-1,Playoffs: Grand Final
498629,221173,G2,13-3,Playoffs: Lower Round 1
498629,221174,G2,13-8,Playoffs: Lower Round 1
498629,all,G2,2-0,Playoffs: Lower Round 1
498630,221176,FNC,13-5,Playoffs: Lower Round 1
498630,221177,RRQ,13-6,Playoffs: Lower Round 1
498630,221178,FNC,13-5,Playoffs: Lower Round 1
498630,all,FNC,2-1,Playoffs: Lower Round 1
498631,221179,G2,13-7,Playoffs: Lower Round 2
498631,221180,GEN,13-11,Playoffs: Lower Round 2
498631,221181,G2,13-11,Playoffs: Lower Round 2
498631,all,G2,2-1,Playoffs: Lower Round 2
498632,221182,SEN,13-9,Playoffs: Lower Round 2
498632,221183,FNC,13-7,Playoffs: Lower Round 2
498632,221184,FNC,13-9,Playoffs: Lower Round 2
498632,all,FNC,2-1,Playoffs: Lower Round 2
498633,221185,FNC,13-10,Playoffs: Lower Round 3
498633,221186,FNC,13-10,Playoffs: Lower Round 3
498633,all,FNC,2-0,Playoffs: Lower Round 3
498634,221188,FNC,13-9,Playoffs: Lower Final
498634,221189,FNC,13-4,Playoffs: Lower Final
498634,221190,WOL,13-10,Playoffs: Lower Final
498634,221191,FNC,13-5,Playoffs: Lower Final
498634,all,FNC,3-1,Playoffs: Lower Final
507067,223246,Team,13-7,Showmatch: Showmatch
507067,all,Team,1-0,Showmatch: Showmatch
508815,223654,TLN,13-8,Group Stage: Week 1
508815,223655,TLN,13-3,Group Stage: Week 1
508815,all,TLN,2-0,Group Stage: Week 1
508816,223657,TS,13-8,Group Stage: Week 1
508816,223658,NS,13-10,Group Stage: Week 1
508816,223659,NS,13-3,Group Stage: Week 1
508816,all,NS,2-1,Group Stage: Week 1
508817,223660,PRX,17-15,Group Stage: Week 1
508817,223661,PRX,14-12,Group Stage: Week 1
508817,all,PRX,2-0,Group Stage: Week 1
508818,223664,GEN,13-8,Group Stage: Week 1
508818,227727,GEN,13-6,Group Stage: Week 1
508818,all,GEN,2-0,Group Stage: Week 1
508819,223667,GE,13-7,Group Stage: Week 1
508819,227752,GE,13-5,Group Stage: Week 1
508819,all,GE,2-0,Group Stage: Week 1
508820,223669,DFM,13-1,Group Stage: Week 1
508820,223670,ZETA,13-1,Group Stage: Week 1
508820,223671,DFM,13-7,Group Stage: Week 1
508820,all,DFM,2-1,Group Stage: Week 1
508821,223672,KRX,13-5,Group Stage: Week 1
508821,227984,NS,13-4,Group Stage: Week 1
508821,227985,KRX,13-11,Group Stage: Week 1
508821,all,KRX,2-1,Group Stage: Week 1
508822,223673,T1,13-9,Group Stage: Week 1
508822,223674,T1,13-10,Group Stage: Week 1
508822,all,T1,2-0,Group Stage: Week 1
508823,223676,TS,13-5,Group Stage: Week 1
508823,223677,GE,13-9,Group Stage: Week 1
508823,223678,TS,13-11,Group Stage: Week 1
508823,all,TS,2-1,Group Stage: Week 1
508824,223680,PRX,13-7,Group Stage: Week 1
508824,228042,PRX,13-7,Group Stage: Week 1
508824,all,PRX,2-0,Group Stage: Week 1
508825,223682,TLN,13-5,Group Stage: Week 1
508825,223683,TLN,13-6,Group Stage: Week 1
508825,all,TLN,2-0,Group Stage: Week 1
508826,223686,GEN,13-6,Group Stage: Week 1
508826,223687,RRQ,13-11,Group Stage: Week 1
508826,228313,RRQ,13-6,Group Stage: Week 1
508826,all,RRQ,2-1,Group Stage: Week 1
508828,223688,GE,13-3,Group Stage: Week 2
508828,223689,GEN,13-3,Group Stage: Week 2
508828,223690,GEN,13-7,Group Stage: Week 2
508828,all,GEN,2-1,Group Stage: Week 2
508829,223692,TLN,13-9,Group Stage: Week 2
508829,223693,DFM,13-8,Group Stage: Week 2
508829,229069,DFM,13-9,Group Stage: Week 2
508829,all,DFM,2-1,Group Stage: Week 2
508830,223694,T1,13-8,Group Stage: Week 2
508830,223695,T1,13-6,Group Stage: Week 2
508830,all,T1,2-0,Group Stage: Week 2
508831,223697,NS,13-11,Group Stage: Week 2
508831,223698,RRQ,13-8,Group Stage: Week 2
508831,223699,RRQ,13-3,Group Stage: Week 2
508831,all,RRQ,2-1,Group Stage: Week 2
508832,223701,KRX,13-4,Group Stage: Week 2
508832,229399,KRX,13-4,Group Stage: Week 2
508832,all,KRX,2-0,Group Stage: Week 2
508833,223703,PRX,13-8,Group Stage: Week 2
508833,223704,PRX,13-10,Group Stage: Week 2
508833,all,PRX,2-0,Group Stage: Week 2
508834,223706,GEN,13-3,Group Stage: Week 3
508834,223707,GEN,13-8,Group Stage: Week 3
508834,all,GEN,2-0,Group Stage: Week 3
508835,223709,TLN,13-10,Group Stage: Week 3
508835,223710,TLN,13-6,Group Stage: Week 3
508835,all,TLN,2-0,Group Stage: Week 3
508836,223712,DFM,13-10,Group Stage: Week 3
508836,223713,DFM,13-2,Group Stage: Week 3
508836,all,DFM,2-0,Group Stage: Week 3
508837,223715,KRX,14-12,Group Stage: Week 3
508837,223716,KRX,13-7,Group Stage: Week 3
508837,all,KRX,2-0,Group Stage: Week 3
508838,223718,NS,13-7,Group Stage: Week 3
508838,223719,NS,13-8,Group Stage: Week 3
508838,all,NS,2-0,Group Stage: Week 3
508839,223721,ZETA,13-9,Group Stage: Week 3
508839,223722,ZETA,13-7,Group Stage: Week 3
508839,all,ZETA,2-0,Group Stage: Week 3
508840,223724,NS,13-9,Group Stage: Week 4
508840,223725,NS,14-12,Group Stage: Week 4
508840,all,NS,2-0,Group Stage: Week 4
508841,223727,PRX,13-11,Group Stage: Week 4
508841,223728,PRX,16-14,Group Stage: Week 4
508841,all,PRX,2-0,Group Stage: Week 4
508842,223730,KRX,13-10,Group Stage: Week 4
508842,223731,KRX,13-10,Group Stage: Week 4
508842,all,KRX,2-0,Group Stage: Week 4
508843,223733,BME,15-13,Group Stage: Week 4
508843,223734,ZETA,13-9,Group Stage: Week 4
508843,223735,ZETA,13-8,Group Stage: Week 4
508843,all,ZETA,2-1,Group Stage: Week 4
508844,223736,TS,15-13,Group Stage: Week 4
508844,223737,RRQ,13-4,Group Stage: Week 4
508844,223738,RRQ,13-3,Group Stage: Week 4
508844,all,RRQ,2-1,Group Stage: Week 4
508845,223739,T1,13-6,Group Stage: Week 4
508845,223740,T1,13-9,Group Stage: Week 4
508845,all,T1,2-0,Group Stage: Week 4
509801,224713,C9,13-5,Group Stage: Week 1
509801,224714,C9,13-4,Group Stage: Week 1
509801,all,C9,2-0,Group Stage: Week 1
509802,224716,LEV,13-10,Group Stage: Week 1
509802,224717,LOUD,13-10,Group Stage: Week 1
509802,224718,LOUD,13-11,Group Stage: Week 1
509802,all,LOUD,2-1,Group Stage: Week 1
509803,224719,2G,13-7,Group Stage: Week 1
509803,224720,EG,13-11,Group Stage: Week 1
509803,224721,EG,13-9,Group Stage: Week 1
509803,all,EG,2-1,Group Stage: Week 1
509804,224722,MIBR,13-9,Group Stage: Week 1
509804,224723,KRÜ,13-1,Group Stage: Week 1
509804,224724,KRÜ,13-9,Group Stage: Week 1
509804,all,KRÜ,2-1,Group Stage: Week 1
509805,224725,100T,13-10,Group Stage: Week 1
509805,224726,100T,13-4,Group Stage: Week 1
509805,all,100T,2-0,Group Stage: Week 1
509806,224728,SEN,13-8,Group Stage: Week 1
509806,224729,G2,13-6,Group Stage: Week 1
509806,224730,SEN,14-12,Group Stage: Week 1
509806,all,SEN,2-1,Group Stage: Week 1
509807,224731,G2,13-8,Group Stage: Week 2
509807,224732,G2,13-5,Group Stage: Week 2
509807,all,G2,2-0,Group Stage: Week 2
509808,224734,SEN,13-4,Group Stage: Week 2
509808,224735,SEN,13-0,Group Stage: Week 2
509808,all,SEN,2-0,Group Stage: Week 2
509809,224737,100T,13-4,Group Stage: Week 2
509809,224738,100T,13-5,Group Stage: Week 2
509809,all,100T,2-0,Group Stage: Week 2
509810,224740,NRG,13-4,Group Stage: Week 2
509810,224741,NRG,13-9,Group Stage: Week 2
509810,all,NRG,2-0,Group Stage: Week 2
509811,224743,C9,13-7,Group Stage: Week 2
509811,224744,C9,13-10,Group Stage: Week 2
509811,all,C9,2-0,Group Stage: Week 2
509812,224746,LEV,13-8,Group Stage: Week 2
509812,224747,LEV,13-3,Group Stage: Week 2
509812,all,LEV,2-0,Group Stage: Week 2
509813,224749,FUR,14-12,Group Stage: Week 3
509813,224750,2G,13-3,Group Stage: Week 3
509813,224751,2G,13-2,Group Stage: Week 3
509813,all,2G,2-1,Group Stage: Week 3
509814,224752,NRG,13-7,Group Stage: Week 3
509814,224753,LEV,14-12,Group Stage: Week 3
509814,224754,NRG,13-11,Group Stage: Week 3
509814,all,NRG,2-1,Group Stage: Week 3
509815,224755,SEN,13-5,Group Stage: Week 3
509815,224756,SEN,13-9,Group Stage: Week 3
509815,all,SEN,2-0,Group Stage: Week 3
509816,224758,MIBR,13-10,Group Stage: Week 3
509816,224759,MIBR,14-12,Group Stage: Week 3
509816,all,MIBR,2-0,Group Stage: Week 3
509817,224761,EG,13-11,Group Stage: Week 3
509817,224762,G2,13-4,Group Stage: Week 3
509817,224763,G2,13-4,Group Stage: Week 3
509817,all,G2,2-1,Group Stage: Week 3
509818,224764,KRÜ,13-7,Group Stage: Week 3
509818,224765,LOUD,13-9,Group Stage: Week 3
509818,224766,KRÜ,13-4,Group Stage: Week 3
509818,all,KRÜ,2-1,Group Stage: Week 3
509819,224767,C9,13-1,Group Stage: Week 4
509819,224768,C9,13-7,Group Stage: Week 4
509819,all,C9,2-0,Group Stage: Week 4
509820,224770,NRG,15-13,Group Stage: Week 4
509820,224771,NRG,13-10,Group Stage: Week 4
509820,all,NRG,2-0,Group Stage: Week 4
509821,224773,SEN,13-8,Group Stage: Week 4
509821,224774,SEN,13-4,Group Stage: Week 4
509821,all,SEN,2-0,Group Stage: Week 4
509822,224776,KRÜ,13-6,Group Stage: Week 4
509822,224777,LEV,13-10,Group Stage: Week 4
509822,224778,LEV,13-4,Group Stage: Week 4
509822,all,LEV,2-1,Group Stage: Week 4
509823,224779,G2,13-2,Group Stage: Week 4
509823,224780,G2,13-5,Group Stage: Week 4
509823,all,G2,2-0,Group Stage: Week 4
509824,224782,LOUD,13-2,Group Stage: Week 4
509824,224783,100T,13-7,Group Stage: Week 4
509824,224784,100T,14-12,Group Stage: Week 4
509824,all,100T,2-1,Group Stage: Week 4
509825,224785,KRÜ,13-6,Group Stage: Week 5
509825,224786,NRG,13-7,Group Stage: Week 5
509825,224787,NRG,13-5,Group Stage: Week 5
509825,all,NRG,2-1,Group Stage: Week 5
509826,224788,100T,13-10,Group Stage: Week 5
509826,224789,LEV,13-10,Group Stage: Week 5
509826,224790,LEV,13-2,Group Stage: Week 5
509826,all,LEV,2-1,Group Stage: Week 5
509827,224791,EG,13-6,Group Stage: Week 5
509827,224792,EG,13-9,Group Stage: Week 5
509827,all,EG,2-0,Group Stage: Week 5
509829,224794,2G,13-9,Group Stage: Week 5
509829,224795,SEN,13-4,Group Stage: Week 5
509829,224796,SEN,13-4,Group Stage: Week 5
509829,all,SEN,2-1,Group Stage: Week 5
509830,224797,G2,13-8,Group Stage: Week 5
509830,224798,G2,13-9,Group Stage: Week 5
509830,all,G2,2-0,Group Stage: Week 5
509831,224800,MIBR,13-11,Group Stage: Week 5
509831,224801,MIBR,13-10,Group Stage: Week 5
509831,all,MIBR,2-0,Group Stage: Week 5
511543,226424,NAVI,13-4,Group Stage: Week 1
511543,226425,APK,13-6,Group Stage: Week 1
511543,226426,NAVI,13-3,Group Stage: Week 1
511543,all,NAVI,2-1,Group Stage: Week 1
511544,226427,GX,13-10,Group Stage: Week 1
511544,226428,GX,13-11,Group Stage: Week 1
511544,all,GX,2-0,Group Stage: Week 1
511545,226430,M8,13-7,Group Stage: Week 1
511545,226431,FUT,13-5,Group Stage: Week 1
511545,226432,FUT,16-14,Group Stage: Week 1
511545,all,FUT,2-1,Group Stage: Week 1
511546,226433,TL,13-4,Group Stage: Week 1
511546,226434,MKOI,13-10,Group Stage: Week 1
511546,226435,TL,13-8,Group Stage: Week 1
